game_id,season,week,away_team,home_team,frozen_away_market_rating,frozen_home_market_rating,predicted_away_market_move,predicted_home_market_move,market_fair_spread,current_away_sp_plus,current_home_sp_plus,predicted_away_sp_plus_move,predicted_home_sp_plus_move,sp_plus_fair_spread,no_update_market_spread,current_lambda_050_spread,simple_blend,historical_espn_bet_opening_field,actual_close,actual_result,timing_limitation_flag,neutral_site_uncertainty,market_history_source,market_net_move,sp_plus_net_move,alignment_category,confidence_tier,aligned_fair_spread,confidence
401628340,2024,2,South Carolina,Kentucky,,,,,,9.5,13.8,-2.107168642246484,1.0086199303184054,-9.915788572564889,,,,-10.0,-9.5,-25,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,-3.1157885725648895,SP+ only meaningful,Moderate agreement,,
401628345,2024,2,Houston,Oklahoma,,,,,,-3.3,19.8,-3.886676650422003,0.9717380887782974,-30.4584147392003,,,,-30.0,-27.5,4,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,-4.858414739200301,SP+ only meaningful,Moderate agreement,,
401628347,2024,2,Texas,Michigan,,,,,,27.7,25.0,1.9484059245447864,-1.3423159704081393,3.4907218949529266,,,,7.5,6.5,-19,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,3.2907218949529256,SP+ only meaningful,Moderate agreement,,
401628350,2024,3,Alabama,Wisconsin,11.666666666667751,,1.821228929567249,,,30.3,12.9,-0.2438471611145082,-1.1528143940986002,15.808967232984092,,,,9.5,15.5,-32,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,0.908967232984092,Both no meaningful change,No meaningful change,,
401628351,2024,3,UAB,Arkansas,,,,,,-5.7,10.5,-4.093569780624283,-0.3450262139847846,-22.4485435666395,,,,-21.0,-23.5,10,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,-3.7485435666394986,SP+ only meaningful,Moderate agreement,,
401628352,2024,3,New Mexico,Auburn,,,,,,-20.6,17.0,0.3290343374152493,-3.641737047522812,-36.12922861506194,,,,-28.0,-25.5,26,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,3.970771384938061,SP+ only meaningful,Moderate agreement,,
401628353,2024,3,Texas A&M,Florida,,,,,,19.2,13.2,-2.9681440710591573,-4.437436635085726,4.969292564026569,,,,4.5,3.5,-13,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,1.4692925640265688,SP+ only meaningful,Moderate agreement,,
401628354,2024,3,Georgia,Kentucky,,7.666666666666911,,0.1639185833055929,,34.2,13.2,1.3235138629860415,-4.580700628259098,24.404214491245142,,,,23.5,21.5,-1,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,5.90421449124514,SP+ only meaningful,Moderate agreement,,
401628355,2024,3,Ole Miss,Wake Forest,,,,,,27.6,0.7,1.825050161668582,-0.25381518366201133,26.478865345330593,,,,23.0,20.5,-34,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,2.0788653453305934,SP+ only meaningful,Moderate agreement,,
401628358,2024,3,Tulane,Oklahoma,,13.666666666666911,,1.2358445421667257,,3.5,21.5,0.05255145911604874,-2.9572541318362693,-17.49019440904768,,,,-14.0,-13.5,15,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,,3.009805590952318,SP+ only meaningful,Moderate agreement,,
