game_id,season,week,away_team,home_team,frozen_away_market_rating,frozen_home_market_rating,predicted_away_market_move,predicted_home_market_move,market_fair_spread,current_away_sp_plus,current_home_sp_plus,predicted_away_sp_plus_move,predicted_home_sp_plus_move,sp_plus_fair_spread,no_update_market_spread,current_lambda_050_spread,simple_blend,historical_espn_bet_opening_field,actual_close,actual_result,timing_limitation_flag,neutral_site_uncertainty,market_history_source,market_net_move,sp_plus_net_move,alignment_category,confidence_tier,aligned_fair_spread,confidence,no_future_market_feature,sp_plus_prediction_oos,market_prediction_oos,actual_home_points,actual_away_points,current_home_sp_offense,predicted_home_off_change,predicted_updated_home_offense,current_away_sp_offense,predicted_away_off_change,predicted_updated_away_offense,current_home_sp_defense,predicted_home_def_change,predicted_updated_home_defense,current_away_sp_defense,predicted_away_def_change,predicted_updated_away_defense,home_prior_pace,away_prior_pace,home_prior_plays,away_prior_plays,home_feature_coverage,away_feature_coverage,frozen_market_baseline_total,existing_total_projection,current_lambda_085_projection,raw_prior_total_residual,repeatable_total_adjustment,opening_total_timing_unknown,actual_close_total,actual_total,timing_limitation_flag_total,neutral_site_status,component_prediction_oos,predicted_home_points,predicted_away_points,pure_sp_plus_total,pace_sp_plus_total,market_plus_sp_residual,selected_sp_component_total,simple_50_50_blend,optimized_fixed_blend,selected_blended_shadow_total,model_agreement_category,total_confidence,raw_total_projection,raw_pbp_total_projection,identical_sample,no_future_market_feature_total,selected_bias_correction,final_shadow_total,current_model_spread,spread_impact,current_model_total,total_impact,spread_confidence_color,projection_readiness,missing_data_reason,shadow,current_model,market,edge,component_difference,raw_adjustment,actual_abs_error,stage,coverage,pace_available
401405104,2022,5,Rutgers,Ohio State,,,,,,,,,,,,,,,58.0,59,,,,,,,,,,,,,49,10,46.9,0.957295024364551,47.85729502436455,21.0,-0.9946504851639352,20.005349514836062,16.6,-0.1499783990074945,16.450021600992507,22.1,0.4256931734859773,22.52569317348598,28.68421052631579,2.6153846153846154,47,72,0.8782608695652174,0.8782608695652174,50.708333333333336,49.95214829879419,58.78333333333333,9.5,-1.7792589047979908,60.0,58.0,59,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,43.208010365197616,11.028147741559932,54.7572976728517,54.23615810675755,49.91346557369344,54.7572976728517,52.354722985822946,52.8352379232287,52.8352379232287,Moderate agreement,Medium confidence,52.13333333333333,50.35248155237374,True,True,-1.1572554705483324,51.67798245268037,,,49.95214829879419,1.7258341538861757,gray,Insufficient data,market and/or SP+ component unavailable,51.67798245268037,49.95214829879419,60.0,-8.322017547319632,4.805149374057507,2.8830896244345112,6.322017547319632,1.0,0.8782608695652174,1.0
401415240,2022,7,Nevada,Hawai'i,,,,,,,,,,,,,,,51.5,47,,,,,,,,,,,,,31,16,16.2,-0.5298266800591148,15.670173319940885,16.7,-0.5253966900046096,16.17460330999539,44.8,-1.3345338562202376,43.46546614377976,35.4,-1.1590526863087756,34.24094731369122,0.0,24.584615384615383,56,81,0.8782608695652174,0.8782608695652174,51.9,48.98047297057486,37.875,-16.5,-6.869475363353267,48.5,51.5,47,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,23.721431266955285,28.68368276608175,52.73183204350569,52.40511403303704,52.58264265890307,52.73183204350569,50.85615250704028,51.23128841433336,51.23128841433336,Moderate agreement,Medium confidence,49.425,50.52610492732934,True,True,-1.1572554705483324,50.07403294378503,,,48.98047297057486,1.0935599732101693,gray,Insufficient data,market and/or SP+ component unavailable,50.07403294378503,48.98047297057486,48.5,1.5740329437850278,3.751359072930832,2.250815443758505,1.4259670562149722,1.0,0.8782608695652174,1.0
401405120,2022,8,Minnesota,Penn State,,,,,,,,,,,,,,,43.0,62,,,,,,,,,,,,,45,17,31.1,-0.6676828705915034,30.4323171294085,31.2,-1.2501413003862043,29.949858699613795,15.4,1.6049399961627533,17.004939996162754,14.4,0.7433243079558167,15.143324307955815,22.735294117647054,1.2413793103448276,42,41,0.8782608695652174,0.8782608695652174,45.833333333333336,45.50932296727501,49.65833333333334,4.5,-0.7623773319019317,44.0,43.0,62,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,24.06620576335619,20.88889981063194,45.106609509275344,44.955105573988135,45.197267989419224,45.106609509275344,45.30796623827518,45.267694892475205,45.267694892475205,Strong agreement,High confidence,46.50833333333333,45.68085786695295,True,True,-1.1572554705483324,44.11043942192687,,,45.50932296727501,-1.3988835453481414,gray,Insufficient data,market and/or SP+ component unavailable,44.11043942192687,45.50932296727501,44.0,0.11043942192686984,-0.40271345799966696,-0.24162807479980586,1.1104394219268698,1.0,0.8782608695652174,1.0
401405134,2022,11,Purdue,Illinois,,,,,,,,,,,,,,,44.0,55,,,,,,,,,,,,,24,31,22.3,-0.4589493518220695,21.84105064817793,33.8,-2.6768677972562966,31.1231322027437,9.7,0.899607738676307,10.599607738676308,25.1,0.06420411040332,25.16420411040332,24.97142857142857,6.017857142857143,84,73,0.8782608695652174,0.8782608695652174,45.1875,41.95726071679721,38.6,-7.75,-7.60056301930069,46.5,44.0,55,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,22.489354256462033,16.081094462093162,42.44821965732024,38.5704487185552,44.7366467088602,42.44821965732024,42.20274018705872,42.25183608111103,42.25183608111103,Strong agreement,High confidence,44.025,43.66738739613986,True,True,-1.1572554705483324,41.094580610562694,,,41.95726071679721,-0.8626801062345137,gray,Insufficient data,market and/or SP+ component unavailable,41.094580610562694,41.95726071679721,46.5,-5.405419389437306,0.49095894052302924,0.2945753643138218,2.9054193894373057,2.0,0.8782608695652174,1.0
401426373,2022,11,App State,Marshall,,,,,,,,,,,,,,,47.5,49,,,,,,,,,,,,,28,21,23.6,-1.3390750433188248,22.260924956681176,33.3,-0.088935814738849,33.21106418526115,19.0,-1.8410492937286689,17.15895070627133,25.0,0.9321389160804257,25.932138916080422,0.9830508474576272,23.069767441860463,81,55,0.8739130434782608,0.8739130434782608,51.07142857142858,47.80233252069253,35.346428571428575,-18.5,-7.6919907076142255,46.0,47.5,49,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,21.99852117253706,24.705515774412557,47.92925339026976,46.704036946949614,49.86212256439908,47.92925339026976,47.86579295548115,47.87848504243887,47.87848504243887,Strong agreement,High confidence,48.29642857142858,49.53303042990573,True,True,-1.1572554705483324,46.72122957189053,,,47.80233252069253,-1.0811029488019983,gray,Insufficient data,market and/or SP+ component unavailable,46.72122957189053,47.80233252069253,46.0,0.7212295718905324,0.12692086957722637,0.07615252174633724,0.7787704281094676,2.0,0.8739130434782608,1.0
401520207,2023,2,UTEP,Northwestern,,,,,,,,,,,,,,,40.0,45,,,,,,,,,,,,,38,7,13.7,-1.614222093714888,12.085777906285111,17.0,-0.5944531172403238,16.405546882759676,20.1,0.6032003235237112,20.703200323523713,33.6,-1.1825513016175266,32.41744869838247,2.8461538461538463,7.203703703703703,38,70,0.8434782608695652,0.8391304347826087,31.0,27.28413192137135,16.975,-16.5,-8.743219008537997,40.0,40.0,45,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,21.140642142878473,12.481742715510174,37.13714771755405,33.62238485838865,30.114112544021115,37.13714771755405,32.2106398194627,33.19594139908097,33.19594139908097,Conflict,Conflict,28.525,29.2513561982924,True,True,-1.1572554705483324,32.03868592853264,,,27.28413192137135,4.7545540071612855,gray,Insufficient data,market and/or SP+ component unavailable,32.03868592853264,27.28413192137135,40.0,-7.961314071467363,9.8530157961827,5.911809477709621,7.961314071467363,0.0,0.841304347826087,1.0
401520210,2023,2,Temple,Rutgers,,,,,,,,,,,,,,,44.0,43,,,,,,,,,,,,,36,7,18.7,-0.2805917776251498,18.419408222374848,17.7,-0.5858909909142984,17.114109009085702,24.4,-1.7015392174803583,22.69846078251964,30.1,-0.3682253307497686,29.731774669250232,6.173076923076923,0.875,65,76,0.8434782608695652,0.8521739130434782,38.0,34.98042347175349,29.075000000000003,-10.5,-7.104885948815321,44.5,44.0,43,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,23.506767303544912,13.968738640528134,41.24670928957607,37.47550594407305,37.95323975387582,41.24670928957607,38.11356638066478,38.740194962447035,38.740194962447035,Conflict,Conflict,36.425,36.579022810236935,True,True,-1.1572554705483324,37.5829394918987,,,34.98042347175349,2.6025160201452096,gray,Insufficient data,market and/or SP+ component unavailable,37.5829394918987,34.98042347175349,44.5,-6.917060508101301,6.2662858178225775,3.759771490693545,6.417060508101301,0.0,0.8478260869565217,1.0
401524003,2023,2,Stanford,USC,,,,,,,,,,,,,,,69.5,66,,,,,,,,,,,,,56,10,43.5,1.4939058401824463,44.99390584018245,16.0,1.0251657504709264,17.025165750470926,22.6,-0.0794897352269548,22.520510264773048,26.4,0.235695534496017,26.635695534496016,31.36,3.811320754716981,35,67,0.8521739130434782,0.8521739130434782,71.5,74.47164323727299,80.85,11.0,6.992101734759952,70.0,69.5,66,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,44.37258176693217,13.058126981204795,56.79903075934907,57.430708748136965,71.44456928554851,56.79903075934907,65.63533699831103,63.86807575051864,63.86807575051864,Conflict,Conflict,73.15,72.898420346952,True,True,-1.1572554705483324,62.71082027997031,,,74.47164323727299,-11.76082295730268,gray,Insufficient data,market and/or SP+ component unavailable,62.71082027997031,74.47164323727299,70.0,-7.2891797200296935,-17.672612477923913,-10.603567486754343,6.7891797200296935,0.0,0.8521739130434782,1.0
401525830,2023,2,SMU,Oklahoma,,,,,,,,,,,,,,,68.5,39,,,,,,,,,,,,,28,11,40.0,2.187772979884786,42.187772979884784,36.2,-0.3713639241672897,35.82863607583271,21.2,-1.270911821395684,19.929088178604314,30.2,-1.8754787920790277,28.32452120792097,21.575757575757574,28.604166666666668,38,58,0.8521739130434782,0.8478260869565217,62.5,60.6750518953207,62.7125,0.25,-4.293995540421881,68.5,68.5,39,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,41.81914282294332,27.75709167106192,65.43970974684903,69.57623449400523,62.313492198959615,65.43970974684903,63.05738082108486,63.5338466062377,63.5338466062377,Moderate agreement,Medium confidence,62.5375,61.641200891915624,True,True,-1.1572554705483324,62.37659113568937,,,60.6750518953207,1.7015392403686675,gray,Insufficient data,market and/or SP+ component unavailable,62.37659113568937,60.6750518953207,68.5,-6.123408864310633,4.764657851528334,2.858794710917003,6.123408864310633,0.0,0.85,1.0
401525831,2023,2,Houston,Rice,,,,,,,,,,,,,,,53.0,84,,,,,,,,,,,,,43,41,19.7,-0.8999254963166052,18.80007450368339,35.5,-1.5503194474356483,33.94968055256435,36.2,-0.1207170902922485,36.07928290970776,31.3,-0.9968264543065528,30.303173545693447,0.0,4.8,16,72,0.8260869565217391,0.8434782608695652,39.0,35.18389044341074,21.15,-21.0,-8.979081309621787,53.0,53.0,84,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,unavailable/uncertain,True,25.969689665466184,37.2790397728592,58.84122791441209,63.248729438325384,39.079757636159336,58.84122791441209,47.01255917891142,49.378292926011554,49.378292926011554,Conflict,Conflict,35.85,37.20418373807564,True,True,-1.1572554705483324,48.22103745546322,,,35.18389044341074,13.03714701205248,gray,Insufficient data,market and/or SP+ component unavailable,48.22103745546322,35.18389044341074,53.0,-4.778962544536782,23.657337471001348,14.194402482600815,4.778962544536782,0.0,0.8347826086956522,1.0
