season,tracker_week,home_team,away_team,fpi_home_margin,tr_home_margin,market_home_margin,opening_home_margin,actual_home_margin,home_score,away_score,week,home_key,away_key,archive_row,fpi_home_spread,teamrankings_home_spread,archive_updated_home_spread,opening_home_spread,game_id,fpi_calibrated,teamrankings_calibrated,actual_close,projected_close,no_movement_projection,frozen_home_rating,frozen_away_rating,predicted_home_movement,predicted_away_movement,current_lambda_050_projection,actual_margin,actual_opener,home_completed_game_id,home_completed_week,home_target_sp_plus_week,home_current_snapshot_week,home_next_game_week,home_next_opponent_key,home_prediction_oos,home_fit_seasons,home_current_sp_plus_overall,home_current_sp_plus_offense,home_current_sp_plus_defense,home_predicted_sp_plus_change,home_predicted_offense_change,home_predicted_defense_change,home_pregame_market_rating,home_predicted_movement,home_closing_spread,home_final_margin,home_ats_margin,home_repeatable_spread_performance,home_repeatable_offense_performance,home_repeatable_defense_performance,home_off_ppa,home_off_success_rate,home_off_explosiveness,home_def_ppa_allowed,home_def_success_allowed,home_def_explosiveness_allowed,home_drive_off_points_per_opportunity,home_drive_def_points_per_opportunity_allowed,home_gc_game_control_index,home_trailing_2_game_ats,home_trailing_3_game_ats,home_trailing_2_game_ppa,home_trailing_3_game_ppa,home_recent_form_vs_season,home_opponent_adjusted_recent_form,home_opponent_sp_plus_rating,home_games_played,away_completed_game_id,away_completed_week,away_target_sp_plus_week,away_current_snapshot_week,away_next_game_week,away_next_opponent_key,away_prediction_oos,away_fit_seasons,away_current_sp_plus_overall,away_current_sp_plus_offense,away_current_sp_plus_defense,away_predicted_sp_plus_change,away_predicted_offense_change,away_predicted_defense_change,away_pregame_market_rating,away_predicted_movement,away_closing_spread,away_final_margin,away_ats_margin,away_repeatable_spread_performance,away_repeatable_offense_performance,away_repeatable_defense_performance,away_off_ppa,away_off_success_rate,away_off_explosiveness,away_def_ppa_allowed,away_def_success_allowed,away_def_explosiveness_allowed,away_drive_off_points_per_opportunity,away_drive_def_points_per_opportunity_allowed,away_gc_game_control_index,away_trailing_2_game_ats,away_trailing_3_game_ats,away_trailing_2_game_ppa,away_trailing_3_game_ppa,away_recent_form_vs_season,away_opponent_adjusted_recent_form,away_opponent_sp_plus_rating,away_games_played,home_prior_fpi_team_margin,home_prior_tr_team_margin,home_prior_actual_team_margin,home_prior_fpi_error,home_prior_tr_error,away_prior_fpi_team_margin,away_prior_tr_team_margin,away_prior_actual_team_margin,away_prior_fpi_error,away_prior_tr_error,cutoff_valid,game_identity_valid,feature_week_gap_home,feature_week_gap_away,predicted_sp_home_rating,predicted_sp_away_rating,predicted_updated_sp_spread,predicted_market_spread,saturday_baseline,actual_result_spread,timing_unknown_opener,fpi_target,tr_target,diff_current_sp_plus_overall,diff_current_sp_plus_offense,diff_current_sp_plus_defense,diff_predicted_sp_plus_change,diff_predicted_offense_change,diff_predicted_defense_change,diff_pregame_market_rating,diff_predicted_movement,diff_closing_spread,diff_final_margin,diff_ats_margin,diff_repeatable_spread_performance,diff_repeatable_offense_performance,diff_repeatable_defense_performance,diff_off_ppa,diff_off_success_rate,diff_off_explosiveness,diff_def_ppa_allowed,diff_def_success_allowed,diff_def_explosiveness_allowed,diff_drive_off_points_per_opportunity,diff_drive_def_points_per_opportunity_allowed,diff_gc_game_control_index,diff_trailing_2_game_ats,diff_trailing_3_game_ats,diff_trailing_2_game_ppa,diff_trailing_3_game_ppa,diff_recent_form_vs_season,diff_opponent_adjusted_recent_form,diff_opponent_sp_plus_rating,diff_games_played,source_coverage,feature_coverage,predicted_fpi,predicted_tr,shadow,current_model,market,actual_result,edge,dispersion,component_range,weighted_std,side_agreement,impact,actual_abs_error,stage
2021,6,Akron,Ohio,-4.37,-6.7,-9.0,-9.0,-17,17,34,5,akron,ohio,206,4.37,6.7,9.0,9.0,401309560,4.556604465643198,5.661003187406418,9.5,7.118471163265239,5.17620675607243,-12.26765563482238,-4.591448878749951,-2.9868210102459627,-1.044556603053154,-0.8237932439275699,-17.0,,401282811,4.0,4.0,3.0,5.0,ohio,True,"2022,2023",-22.8,16.3,39.1,-2.3936000396010217,0.1856270668816625,-2.512688313813217,-12.26765563482238,-2.9868210102459627,48.5,-52.0,-3.5,-2.08828448386613,-5.273113819562234,-8.081836502425793,-0.3564115663389844,0.3243243243243243,0.8914119034923057,0.7102290840877508,0.7096774193548387,1.3816683878282516,7.0,6.2,-31.197274147911735,-9.0,-10.333333333333334,-0.1420891299278086,-0.0418970460974477,0.0,-0.0603448275862069,23.9,3.0,401282805,4.0,4.0,3.0,5.0,akron,True,"2022,2023",-9.7,25.9,35.1,-3.093607972673979,-1.7508504465183097,-0.5116304232529147,-4.591448878749951,-1.044556603053154,13.5,-29.0,-15.5,-0.0732255407271585,-1.5541827259118022,0.5878576907865664,0.0761541938758735,0.4736842105263157,0.8257724414835553,0.1795407425849748,0.4193548387096774,1.1744524067538011,0.0,3.0,-28.348984280707988,-15.75,-17.833333333333332,0.0598080736683419,0.0879659567631098,0.0,-0.2758620689655172,-2.8,3.0,-51.08,-52.7,-52.0,0.9200000000000016,-0.7000000000000028,-23.66,-16.2,-29.0,5.34,12.8,True,True,1.0,1.0,-25.193600039601023,-12.793607972673978,9.899992066927044,7.118471163265239,8.509231615096141,17,9.0,4.37,6.7,-13.1,-9.599999999999998,4.0,0.7000079330729574,1.936477513399972,-2.0010578905603023,-7.67620675607243,-1.9422644071928088,35.0,-23.0,12.0,-2.0150589431389716,-3.7189310936504314,-8.66969419321236,-0.4325657602148579,-0.1493598862019914,0.0656394620087503,0.530688341502776,0.2903225806451613,0.2072159810744505,7.0,3.2,-2.8482898672037464,6.75,7.499999999999998,-0.2018972035961505,-0.1298630028605575,0.0,0.2155172413793102,26.7,0.0,1.0,1.0,4.71334280542563,7.416173717830467,8.509231615096141,8.509231615096141,9.0,17,0.4907683849038591,1.9668322929913962,2.7815209036618054,1.3907604518309027,0.0,0.0,0.9907683849038591,1.0
2021,6,Colorado,USC,-8.25,-8.7,-7.5,-6.0,-23,14,37,5,colorado,usc,214,8.25,8.7,7.5,6.0,401309867,8.327979138632267,7.489032607551479,9.0,10.073756240199929,8.682133210439499,-1.418396518496205,9.763736691943294,-0.9391184106227364,0.4525046191376937,-1.817866789560501,-23.0,,401309862,4.0,4.0,3.0,5.0,usc,True,"2022,2023",-2.3,22.6,24.8,-2.3057935484645937,-1.0212843337467612,-1.2483683391099525,-1.418396518496205,-0.9391184106227364,14.0,-22.0,-8.0,-1.0333410248448855,-1.624871874923094,-4.12391997498987,0.0852028406938048,0.392156862745098,1.0708082086633797,0.3766262554886073,0.5964912280701754,1.0237725079268516,3.3333333333333335,7.0,-23.445852047016935,-20.25,-8.833333333333334,-0.1028178253846669,-0.1017468769641051,0.0,-0.4224137931034483,13.5,3.0,401309860,4.0,4.0,3.0,5.0,colorado,True,"2022,2023",16.1,38.2,22.2,-3.583535884059465,-0.62067886811343,-2.590615836568648,9.763736691943294,0.4525046191376937,-11.0,-18.0,-29.0,-0.5072072437928429,0.727065247683367,-4.168223667014186,0.1834224979337237,0.5081967213114754,1.089758234518165,0.4588928732064442,0.582089552238806,1.1791380460167007,4.0,5.0,-16.36307096032059,-2.5,-12.166666666666666,0.1952624687536389,0.1695860644993856,-5.291666666666666,-6.2140804597701145,3.6,4.0,-10.76,-8.0,-22.0,11.24,14.0,11.31,12.0,-18.0,29.31,30.0,True,True,1.0,1.0,-4.605793548464593,12.516464115940536,14.62225766440513,10.073756240199929,12.34800695230253,23,6.0,8.25,8.7,-18.4,-15.6,2.6000000000000014,1.2777423355948714,-0.4006054656333312,1.342247497458695,-11.1821332104395,-1.3916230297604302,25.0,-4.0,21.0,-0.5261337810520427,-2.351937122606461,0.0443036920243162,-0.0982196572399189,-0.1160398585663774,-0.0189500258547852,-0.0822666177178368,0.0144016758313694,-0.1553655380898491,-0.6666666666666665,2.0,-7.082781086696343,-17.75,3.333333333333332,-0.2980802941383058,-0.2713329414634907,5.291666666666666,5.791666666666666,9.9,-1.0,1.0,1.0,12.848124065094945,14.542989909425197,12.34800695230253,12.34800695230253,6.0,23,-6.34800695230253,3.2162762012921666,4.548501424205201,2.2742507121026003,1.0,0.0,3.34800695230253,1.0
2021,6,Georgia,Arkansas,17.88,21.7,16.5,18.0,37,37,0,5,georgia,arkansas,218,-17.88,-21.7,-16.5,-18.0,401282090,-17.07047967714205,-20.29701457865346,-16.5,-12.625040312424735,-10.474615553851976,13.688673699508666,5.714058145656689,2.034304649471003,-0.1161201091017573,-16.224615553851976,37.0,,401282088,4.0,4.0,3.0,5.0,arkansas,True,"2022,2023",26.6,38.0,11.4,3.020874264173039,1.208716409270214,1.3741106349649737,13.688673699508666,2.034304649471003,-36.0,62.0,26.0,2.0999736079387037,3.614243139961501,7.640688177422956,0.3694868392110655,0.6046511627906976,1.170903086636596,-0.1535628375790558,0.12,1.8391509699972992,4.75,0.0,42.26214311289303,10.75,16.0,0.413803936788042,0.533401018660985,1.625,0.6422413793103449,-15.7,4.0,401282082,4.0,4.0,3.0,5.0,georgia,True,"2022,2023",10.6,31.8,21.4,1.477766515726883,-0.7092285785683742,1.641204584372063,5.714058145656689,-0.1161201091017573,4.5,10.0,14.5,0.259768000561877,-1.7869602144437222,2.814829712329471,0.0796172213847268,0.3823529411764705,1.3475085547381036,-0.0286063871301761,0.3728813559322034,1.1867562039870263,3.3333333333333335,3.3333333333333335,22.45078768316008,13.25,17.166666666666668,0.3297190342050178,0.323155094374792,3.916666666666668,3.1408045977011505,20.7,4.0,38.49,45.7,62.0,-23.51,-16.299999999999997,-2.56,-4.6,10.0,-12.56,-14.6,True,True,1.0,1.0,29.62087426417304,12.077766515726882,-20.04310774844616,-12.625040312424735,-16.334074030435445,-37,-18.0,-17.88,-21.7,16.0,6.199999999999999,-9.999999999999998,1.5431077484461562,1.917944987838588,-0.2670939494070894,7.974615553851977,2.1504247585727603,-40.5,52.0,11.5,1.8402056073768267,5.401203354405223,4.825858465093486,0.2898696178263387,0.2222982216142271,-0.1766054681015076,-0.1249564504488797,-0.2528813559322034,0.6523947660102729,1.4166666666666663,-3.3333333333333335,19.81135542973295,-2.5,-1.166666666666668,0.0840849025830242,0.210245924286193,-2.291666666666668,-2.4985632183908058,-36.4,0.0,1.0,1.0,-17.1440576616186,-16.849508428600032,-16.33407403043545,-16.334074030435445,-18.0,-37,-1.665925969564551,5.245365787309856,7.418067436021426,3.709033718010713,0.0,-3.552713678800501e-15,0.16592596956455097,1.0
2021,6,Illinois,Charlotte,11.4,13.4,10.0,10.0,10,24,14,5,illinois,charlotte,223,-11.4,-13.4,-10.0,-10.0,401282219,-10.771895171737626,-12.710692485051451,-10.5,-1.9038988584667127,-2.732701367557917,-4.3311442177915795,-4.563845585349497,-0.6054586951206156,0.2233438139705888,-5.732701367557917,10.0,,401282716,4.0,4.0,3.0,5.0,charlotte,True,"2022,2023",-5.6,26.3,32.1,-0.0575989091060822,-1.5858709367879982,1.3601768532533105,-4.3311442177915795,-0.6054586951206156,10.5,-4.0,6.5,-0.1923324360579599,-3.44772981382285,1.3445662305111723,-0.036328460858347,0.3623188405797101,1.1818445335160934,0.0889304565425019,0.4285714285714285,1.0705008256354571,1.5,2.6,-4.678101471139295,5.25,-2.3333333333333335,0.0232192771688954,0.0679110498464202,-1.5333333333333334,-1.8264367816091955,5.7,5.0,401282204,4.0,4.0,3.0,5.0,illinois,True,"2022,2023",-13.2,26.8,40.3,1.057865720026883,1.4774837470295985,-0.781667668625689,-4.563845585349497,0.2233438139705888,-2.5,3.0,0.5,-0.020913017607382,3.6158938150131936,-3.635528144129646,0.4707834466577577,0.5211267605633803,1.363453933838895,0.4267709198278712,0.532258064516129,1.200306516768678,5.25,6.333333333333333,4.889673708297638,-3.0,1.1666666666666667,0.2344151946727559,0.2692852274850205,0.0,-0.2844827586206896,,3.0,-12.67,-11.4,-4.0,-8.67,-7.4,,,,,,True,True,1.0,1.0,-5.657598909106082,-12.142134279973115,-8.984535370867036,-1.9038988584667127,-5.444217114666874,-10,-10.0,-11.4,-13.4,7.6,-0.5,-8.199999999999996,-1.1154646291329653,-3.0633546838175967,2.141844521878999,0.232701367557917,-0.8288025090912043,13.0,-7.0,6.0,-0.1714194184505779,-7.0636236288360434,4.980094374640818,-0.5071119075161047,-0.1588079199836701,-0.1816094003228014,-0.3378404632853693,-0.1036866359447005,-0.1298056911332208,-3.75,-3.733333333333333,-9.567775179436932,8.25,-3.5,-0.2111959175038605,-0.2013741776386002,-1.5333333333333334,-1.5419540229885058,,2.0,1.0,0.967741935483871,-7.20724331122562,-6.591505360256324,-5.444217114666874,-5.444217114666874,-10.0,-10,-4.555782885333126,5.006766093035334,7.080636512400323,3.5403182562001616,1.0,0.0,5.055782885333126,1.0
2021,6,Kentucky,Florida,-10.48,-12.6,-7.5,-8.0,7,20,13,5,kentucky,florida,227,10.48,12.6,7.5,8.0,401282091,10.495547571819284,11.05368997683435,7.5,-1.5824087234193165,-2.405540660993715,7.887131286670588,7.981590625676873,0.096883472652356,0.9200154102267548,-0.6555406609937151,7.0,,401282087,4.0,4.0,3.0,5.0,florida,True,"2022,2023",4.6,28.7,24.1,-0.0885627154569639,-1.438956550672562,1.5221092146609976,7.887131286670588,0.096883472652356,-4.5,6.0,1.5,0.4272798902304747,-0.7890346729743435,4.073331788972887,0.0786116711601168,0.4545454545454545,0.8773191633868287,-0.1385799273418657,0.3725490196078431,1.0360178969819198,4.0,2.0,15.275062747203185,1.5,2.3333333333333335,0.223247780593301,0.2886746368015376,0.0,-0.8448275862068966,-4.5,3.0,401282084,4.0,4.0,3.0,5.0,kentucky,True,"2022,2023",21.3,41.5,20.2,0.2880614166416084,-0.0171061515011114,0.4120623951521303,7.981590625676873,0.9200154102267548,-19.0,24.0,5.0,0.6242052147735775,3.222665550298416,0.2709569150931028,0.3750606848246835,0.5671641791044776,1.1604004978232414,0.2434428723916439,0.3898305084745763,1.6162940228120373,4.75,3.5,17.47278859640018,8.5,3.5,0.3278807280304987,0.3676600866726131,1.5,0.646551724137931,10.8,4.0,-2.05,-3.4,6.0,-8.05,-9.4,17.47,16.2,24.0,-6.530000000000001,-7.800000000000001,True,True,1.0,1.0,4.511437284543036,21.588061416641608,14.576624132098573,-1.5824087234193165,6.497107704339628,-7,8.0,10.48,12.6,-16.700000000000003,-12.8,3.900000000000002,-0.3766241320985722,-1.4218503991714504,1.1100468195088673,-0.0944593390062848,-0.8231319375743988,14.5,-18.0,-3.5,-0.1969253245431028,-4.01170022327276,3.802374873879784,-0.2964490136645667,-0.1126187245590231,-0.2830813344364127,-0.3820227997335096,-0.0172814888667331,-0.5802761258301175,-0.75,-1.5,-2.1977258491969938,-7.0,-1.1666666666666663,-0.1046329474371977,-0.0789854498710754,-1.5,-1.4913793103448276,-15.3,-1.0,1.0,1.0,9.562279478286433,10.810536646664367,6.497107704339628,6.497107704339628,8.0,-7,1.5028922956603719,11.42616170955292,16.15903285551789,8.079516427758945,0.0,0.0,1.0028922956603719,1.0
2021,6,LSU,Auburn,0.75,1.3,3.0,4.0,-5,19,24,5,lsu,auburn,228,-0.75,-1.3,-3.0,-4.0,401282092,-0.4200548966516539,-1.6511144931738289,-3.0,1.6481288299765149,0.1685786390411703,6.155719129959055,8.824297769000225,-0.1079796889694853,1.3715705019658584,-9.33142136095883,-5.0,,401282085,4.0,4.0,3.0,5.0,auburn,True,"2022,2023",11.1,33.7,22.8,-0.6661541248946287,-0.2787276703646878,-0.4060938490179142,6.155719129959055,-0.1079796889694853,-1.5,3.0,1.5,-0.0159234632357654,0.4182639861066397,-1.2876055631782213,0.1993366182910041,0.4444444444444444,1.4322828770940237,0.2260495145252568,0.5340909090909091,1.0063620005739695,5.25,3.5714285714285716,20.12193940761487,5.0,-1.0,0.2488777587544481,0.2316318898461352,0.0,-0.8017241379310345,,3.0,401282083,4.0,4.0,3.0,5.0,lsu,True,"2022,2023",16.0,34.2,18.4,-1.7128849295208597,-0.3818125980532643,-1.2451351463541762,8.824297769000225,1.3715705019658584,-27.5,10.0,-17.5,-0.1271840069975187,-1.3429102237534811,1.365503930470248,0.1070808800591929,0.4102564102564102,1.1540107970303808,0.0903142402299207,0.380281690140845,1.4305061094963747,2.857142857142857,4.8,-11.688733595642123,-10.75,-2.8333333333333335,0.1146922503701204,0.3709333719671097,0.0,-0.896551724137931,-5.1,3.0,-2.01,3.9,3.0,-5.01,0.8999999999999999,30.08,32.3,10.0,20.08,22.299999999999997,True,True,1.0,1.0,10.433845875105373,14.28711507047914,1.3532691953737697,1.6481288299765149,1.5006990126751425,5,-4.0,-0.75,-1.3,-4.9,-0.5,4.400000000000002,1.0467308046262311,0.1030849276885764,0.839041297336262,-2.6685786390411703,-1.4795501909353437,26.0,-7.0,19.0,0.1112605437617532,1.7611742098601209,-2.65310949364847,0.0922557382318112,0.0341880341880342,0.2782720800636429,0.1357352742953361,0.153809218950064,-0.4241441089224051,2.392857142857143,-1.2285714285714282,31.81067300325699,15.75,1.8333333333333337,0.1341855083843277,-0.1393014821209744,0.0,0.0948275862068965,,0.0,1.0,0.967741935483871,0.8893222285942289,1.7456488520140585,1.5006990126751423,1.5006990126751425,-4.0,5,-5.500699012675142,0.20849724712578874,0.2948596346027452,0.1474298173013726,1.0,-2.220446049250313e-16,4.500699012675142,1.0
2021,6,Maryland,Iowa,-2.33,-2.6,-3.5,-3.0,-37,14,51,5,maryland,iowa,229,2.33,2.6,3.5,3.0,401282759,2.5737167509788432,1.9135428761090416,3.0,2.171597390347279,1.2835956263901975,1.2029948383704143,4.986590464760612,0.685156361895814,1.5731581258528955,-9.466404373609802,-37.0,,401282765,4.0,4.0,3.0,5.0,iowa,True,"2022,2023",10.7,32.3,21.6,0.7243033786471144,0.4892283691459338,0.5199126384760643,1.2029948383704143,0.685156361895814,-13.0,21.0,8.0,0.838514282572792,3.3820936970594686,1.3071215722107414,0.3915564969878291,0.5714285714285714,1.2272523429598972,0.0687728640219406,0.4794520547945205,0.8615015965608392,4.625,1.0,27.218747480170403,2.0,4.166666666666667,0.3569684018094244,0.3095851755012078,0.0,-0.5689655172413793,-7.9,3.0,401282756,4.0,4.0,3.0,5.0,maryland,True,"2022,2023",16.3,28.2,12.2,-0.5340581882647917,-1.1041710615773823,0.0487543135593508,4.986590464760612,1.5731581258528955,-23.5,10.0,-13.5,0.3212447525190063,-4.342048482577351,3.955538952935688,-0.0813189620945826,0.2909090909090909,1.6452165962325918,-0.0402254123708673,0.2948717948717949,1.2377914834222037,2.8333333333333335,2.8,9.842801536037229,-6.5,0.3333333333333333,0.0764971757315433,-0.0062630136515484,-6.041666666666667,-6.791666666666667,-6.1,4.0,,,,,,27.46,35.1,10.0,17.46,25.1,True,True,1.0,1.0,11.424303378647114,15.765941811735209,1.8416384330880948,2.171597390347279,2.006617911717687,37,3.0,2.33,2.6,-5.600000000000001,4.099999999999998,9.400000000000002,1.258361566911906,1.593399430723316,0.4711583249167135,-3.7835956263901975,-0.8880017639570815,10.5,11.0,21.5,0.5172695300537857,7.72414217963682,-2.6484173807249465,0.4728754590824117,0.2805194805194805,-0.4179642532726946,0.1089982763928079,0.1845802599227256,-0.3762898868613644,1.7916666666666663,-1.7999999999999998,17.375945944133175,8.5,3.8333333333333335,0.2804712260778811,0.3158481891527562,6.041666666666667,6.222701149425288,-1.8000000000000007,-1.0,1.0,1.0,2.451536601726843,3.644841157789064,2.006617911717687,2.006617911717687,3.0,37,0.993382088282313,0.23331621619121146,0.32995895725918434,0.16497947862959217,1.0,0.0,0.993382088282313,1.0
2021,6,Missouri,Tennessee,0.95,1.3,2.5,3.0,-38,24,62,5,missouri,tennessee,235,-0.95,-1.3,-2.5,-3.0,401282093,-0.6144556529912966,-1.6511144931738289,-2.5,0.3954491749088791,1.4867096422257693,3.2202395534253303,7.2069491956511,-0.1586299578008053,-1.2498904251176957,1.9867096422257688,-38.0,,401282086,4.0,4.0,3.0,5.0,tennessee,True,"2022,2023",5.9,30.9,25.5,-1.1376882865898117,0.6803101284846508,-1.6284179246123895,3.2202395534253303,-0.1586299578008053,1.0,-7.0,-6.0,0.2565871644402242,2.2747621625696204,-1.053323454354674,0.3513712611983485,0.484375,1.4057780375948974,0.2707920819268998,0.4383561643835616,1.2380987765643796,5.666666666666667,5.666666666666667,-1.1966560021091863,-3.75,-3.8333333333333335,0.3219290868415514,0.2594929578076916,0.0,-0.6551724137931034,,3.0,401282084,4.0,4.0,3.0,5.0,missouri,True,"2022,2023",10.8,30.0,19.6,-2.4594810680504575,-0.5043884358649241,-1.480248812570019,7.2069491956511,-1.2498904251176957,19.0,-24.0,-5.0,-0.5862599979789673,-0.2709569150931025,-3.2226655502984154,0.2434428723916439,0.3898305084745763,1.6162940228120373,0.3750606848246835,0.5671641791044776,1.1604004978232414,3.5,4.75,-17.47278859640018,-4.25,-4.5,0.177950663327516,0.1704479576797452,0.0,-0.8275862068965517,21.3,3.0,-8.19,-4.6,-7.0,-1.1899999999999995,2.4000000000000004,-17.47,-16.2,-24.0,6.530000000000001,7.800000000000001,True,True,1.0,1.0,4.762311713410188,8.340518931949543,1.0782072185393543,0.3954491749088791,0.7368281967241168,38,-3.0,-0.95,-1.3,-4.9,0.8999999999999986,5.899999999999999,1.3217927814606458,1.1846985643495749,-0.1481691120423705,-3.9867096422257697,1.0912604673168904,-18.0,17.0,-1.0,0.8428471624191916,2.545719077662723,2.1693420959437413,0.1079283888067046,0.0945444915254237,-0.2105159852171398,-0.1042686028977837,-0.1288080147209159,0.0776982787411382,2.166666666666667,0.916666666666667,16.276132594290992,0.5,0.6666666666666665,0.1439784235140354,0.0890450001279464,0.0,0.1724137931034483,,0.0,1.0,0.967741935483871,-0.4948974808389437,0.1277440386884506,0.7368281967241167,0.7368281967241168,-3.0,38,-3.7368281967241166,0.4827828425607697,0.6827580436304752,0.3413790218152376,1.0,-1.1102230246251565e-16,3.2368281967241166,1.0
2021,6,Nebraska,Northwestern,11.27,13.8,11.5,8.0,49,56,7,5,nebraska,northwestern,238,-11.27,-13.8,-11.5,-8.0,401282800,-10.645534680116857,-13.076298369080464,-11.5,-0.9703118356639532,-1.3725222662294394,0.4726255341945614,1.600103267965122,-0.0405115283731759,0.3616989021923104,6.12747773377056,49.0,,401282784,4.0,4.0,3.0,5.0,northwestern,True,"2022,2023",9.5,31.9,22.1,-0.6907746682600232,-0.8738191713143479,0.0776558529392588,0.4726255341945614,-0.0405115283731759,3.5,-3.0,0.5,0.3452062284708013,0.2013893743080094,2.2194818372049054,0.2250525770132546,0.4567901234567901,1.1713158496546598,0.027299320446153,0.4186046511627907,0.9233207715618106,2.857142857142857,1.625,-0.4069678579176505,8.0,9.166666666666666,0.2288642473482381,0.2737310277981002,5.916666666666666,5.4080459770114935,9.3,4.0,401282805,4.0,4.0,3.0,5.0,nebraska,True,"2022,2023",-2.8,18.0,20.7,1.2057084217230192,0.4518097221978808,0.9026992217397214,1.600103267965122,0.3616989021923104,-13.5,29.0,15.5,0.2077461771853042,-0.5878576907865661,1.5541827259118024,0.1795407425849748,0.4193548387096774,1.1744524067538011,0.0761541938758735,0.4736842105263157,0.8257724414835553,3.0,0.0,28.348984280707988,3.0,-4.666666666666667,0.1707893795837871,0.1648975842084231,0.0,-0.5775862068965517,-9.7,3.0,-8.66,-1.2,-3.0,-5.66,1.8,23.66,16.2,29.0,-5.34,-12.8,True,True,1.0,1.0,8.809225331739977,-1.5942915782769806,-12.903516910016958,-0.9703118356639532,-6.936914372840455,-49,-8.0,-11.27,-13.8,12.3,13.9,1.400000000000002,-1.8964830899830425,-1.325628893512229,-0.8250433688004626,-1.1274777337705606,-0.4022104305654863,17.0,-32.0,-15.0,0.1374600512854971,0.7892470650945755,0.665299111293103,0.0455118344282798,0.0374352847471127,-0.0031365570991412,-0.0488548734297204,-0.0550795593635249,0.0975483300782552,-0.1428571428571428,1.625,-28.75595213862564,5.0,13.833333333333332,0.058074867764451,0.1088334435896771,5.916666666666666,5.985632183908045,19.0,1.0,1.0,1.0,-11.30264073103549,-11.583742300166891,-6.936914372840455,-6.936914372840455,-8.0,-49,-1.0630856271595448,8.438050229364729,11.933205074353005,5.966602537176502,0.0,0.0,4.563085627159545,1.0
2021,6,New Mexico,Air Force,-11.13,-15.1,-11.5,-7.0,-28,10,38,5,newmexico,airforce,239,11.13,15.1,11.5,7.0,401310710,11.127350029923122,13.338726752015678,11.5,3.771871099052145,3.7480347825904983,-4.143416561273194,2.1046182213173044,0.0961805415468906,0.1200168580085369,18.7480347825905,-28.0,,401282212,4.0,4.0,3.0,5.0,airforce,True,"2022,2023",-15.6,20.6,36.1,-1.0115351666742616,-1.5125847620359958,0.9426566848520214,-4.143416561273194,0.0961805415468906,-2.5,-7.0,-9.5,-0.1969876898205822,-2.986628042329993,1.1493687476812835,-0.0168551016709253,0.3648648648648648,1.024100862014352,0.1995602809974838,0.35,1.5120224199789494,2.6,3.3333333333333335,0.7590848037577702,-6.75,-8.0,-0.10490295221788,0.0074540644659851,0.0,-0.3017241379310345,-20.5,3.0,401282207,4.0,4.0,3.0,5.0,newmexico,True,"2022,2023",-6.0,23.0,28.8,2.9094408973951698,0.3100986072746312,2.157429121677236,2.1046182213173044,0.1200168580085369,-3.5,24.0,20.5,0.9622643327678508,4.199263420375266,1.096891027818522,0.5494029145846058,0.5517241379310345,1.2778738847083937,0.1244502963984826,0.4054054054054054,1.175724426198438,3.4285714285714284,3.5,32.540553008184624,3.75,7.166666666666667,0.4852794953190823,0.3083182319776872,0.0,-0.5862068965517241,,3.0,-4.05,-0.01,-7.0,2.95,6.99,-5.49,-3.2,24.0,-29.49,-27.2,True,True,1.0,1.0,-16.611535166674262,-3.0905591026048302,11.020976064069432,3.771871099052145,7.396423581560788,28,7.0,11.13,15.1,-9.6,-2.3999999999999986,7.300000000000001,-3.920976064069431,-1.822683369310627,-1.2147724368252146,-6.248034782590499,-0.0238363164616463,1.0,-31.0,-30.0,-1.159252022588433,-7.185891462705259,0.0524777198627615,-0.5662580162555311,-0.1868592730661696,-0.2537730226940418,0.0751099845990012,-0.0554054054054053,0.3362979937805113,-0.8285714285714283,-0.1666666666666665,-31.781468204426854,-10.5,-15.166666666666668,-0.5901824475369624,-0.3008641675117021,0.0,0.2844827586206896,,0.0,1.0,0.967741935483871,10.05641021407754,11.634138409259435,7.396423581560788,7.396423581560788,7.0,28,-0.3964235815607884,5.125891278296794,7.2491049650172865,3.6245524825086433,0.0,0.0,4.103576418439212,1.0
