provider,run_id,provider_event_id,canonical_game_id,canonical_cfbd_game_id,canonical_week,provider_week,away_team,home_team,sportsbook,market,side,line,price,available,suspended,provider_last_updated_at,opening_line,opening_price,ingested_at,quote_age_hours,stale_threshold_hours,stale,market_available,market_suspended,selected_book,market_last_updated_at,quote_age,stale_flag,quote_id
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,fanduel,spread,away,6.5,-105,True,False,2026-08-01T14:01:17.514Z,6.5,-102,2026-08-01T14:56:16.819899+00:00,0.9165,24.0,False,True,False,fanduel,2026-08-01T14:01:17.514Z,0.9165,False,22b05bd4ff81cfa738fb79f7b326e6f942a062add3ed47f290ae6af4d883a04c
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,draftkings,spread,away,6.5,-102,True,False,2026-08-01T14:00:33.064Z,6.5,-112,2026-08-01T14:56:16.819899+00:00,0.9288,24.0,False,True,False,draftkings,2026-08-01T14:00:33.064Z,0.9288,False,81d73c6c41c22ce889e815e5f96b930e8d73a539eabcf43e03003f2b0651d79b
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,betmgm,spread,away,6.5,-105,True,False,2026-08-01T14:00:38.000Z,6.5,-110,2026-08-01T14:56:16.819899+00:00,0.9274,24.0,False,True,False,betmgm,2026-08-01T14:00:38.000Z,0.9274,False,2488209d84a5d5c2afc6bc8d42aa5812a10d925842a367b68decef0b46313ed8
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,caesars,spread,away,7.0,-110,True,False,2026-08-01T14:00:12.000Z,6.5,-107,2026-08-01T14:56:16.819899+00:00,0.9347,24.0,False,True,False,caesars,2026-08-01T14:00:12.000Z,0.9347,False,a5b14c95d1b773f1dd243a5b9ff9db04e70c4fcde75446fbf113187f22274cdd
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,bovada,spread,away,6.5,100,True,False,2026-08-01T13:59:10.000Z,6.5,-105,2026-08-01T14:56:16.819899+00:00,0.9519,24.0,False,True,False,bovada,2026-08-01T13:59:10.000Z,0.9519,False,86a14b0980c50563ffc16e763d95fa5b1dbc2e706d3610b07e1de3d5ccfba804
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,fanduel,spread,home,-6.5,-115,True,False,2026-08-01T14:01:17.514Z,-6.5,-120,2026-08-01T14:56:16.819899+00:00,0.9165,24.0,False,True,False,fanduel,2026-08-01T14:01:17.514Z,0.9165,False,2d4767d6ae763c17e37fae4c1500ecdcf4d5167b436420b820c19d62c09599db
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,draftkings,spread,home,-6.5,-118,True,False,2026-08-01T14:00:33.064Z,-6.5,-108,2026-08-01T14:56:16.819899+00:00,0.9288,24.0,False,True,False,draftkings,2026-08-01T14:00:33.064Z,0.9288,False,fb0ab08fa486dfecce1375d3bca57b6dd41d4012aaa27689f5a306075587b91a
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,betmgm,spread,home,-6.5,-115,True,False,2026-08-01T14:00:38.000Z,-6.5,-110,2026-08-01T14:56:16.819899+00:00,0.9274,24.0,False,True,False,betmgm,2026-08-01T14:00:38.000Z,0.9274,False,e02379ec9223d209f2c2ec27d7c6260e7c5b5ac3fd6eca5ca7e95e6cbfe82f9c
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,caesars,spread,home,-7.0,-110,True,False,2026-08-01T14:00:12.000Z,-6.5,-113,2026-08-01T14:56:16.819899+00:00,0.9347,24.0,False,True,False,caesars,2026-08-01T14:00:12.000Z,0.9347,False,f2edc9f15a2f198410c3d7992457abe0330acbcd6c7fdbeaca9a3f6ec75d35cb
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,bovada,spread,home,-6.5,-120,True,False,2026-08-01T13:59:10.000Z,-6.5,-115,2026-08-01T14:56:16.819899+00:00,0.9519,24.0,False,True,False,bovada,2026-08-01T13:59:10.000Z,0.9519,False,5d1c724aaa6861540825a86de11ebb75574ae06d6063f8691e50753b0701df96
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,fanduel,total,over,48.5,-115,True,False,2026-08-01T14:01:17.514Z,50.5,-105,2026-08-01T14:56:16.819899+00:00,0.9165,24.0,False,True,False,fanduel,2026-08-01T14:01:17.514Z,0.9165,False,7aa6ef374d14d6d0ac76208f9f85223e95b60b5286ee4ed1678bb8b5f7043962
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,draftkings,total,over,48.5,-110,True,False,2026-08-01T14:00:33.064Z,49.5,-112,2026-08-01T14:56:16.819899+00:00,0.9288,24.0,False,True,False,draftkings,2026-08-01T14:00:33.064Z,0.9288,False,e9519c067c4c3c178d2c227c88c07d5ea2e0d2f3694e814e52a58fc3e877e8fe
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,betmgm,total,over,49.5,-110,True,False,2026-08-01T14:00:38.000Z,49.5,-110,2026-08-01T14:56:16.819899+00:00,0.9274,24.0,False,True,False,betmgm,2026-08-01T14:00:38.000Z,0.9274,False,0117946785bb8d72690ea6f25e2e9faecc35a8e1141aaa49fb110571ebeb4f23
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,caesars,total,over,49.5,-110,True,False,2026-08-01T14:00:12.000Z,50.0,-109,2026-08-01T14:56:16.819899+00:00,0.9347,24.0,False,True,False,caesars,2026-08-01T14:00:12.000Z,0.9347,False,f91fdaf61ebaaa89734bd5bab6f776bf03e4b8b545f1ffbdb6f550e74f0f6b67
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,bovada,total,over,48.5,-110,True,False,2026-08-01T13:59:10.000Z,50.5,-105,2026-08-01T14:56:16.819899+00:00,0.9519,24.0,False,True,False,bovada,2026-08-01T13:59:10.000Z,0.9519,False,25c00e6b38a15ffe7705a7df4c9e9113c899a9ecdd90c701543351d62aa9e3eb
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,fanduel,total,under,48.5,-105,True,False,2026-08-01T14:01:17.514Z,50.5,-115,2026-08-01T14:56:16.819899+00:00,0.9165,24.0,False,True,False,fanduel,2026-08-01T14:01:17.514Z,0.9165,False,372ca2c0ca497022474321d07f89e0692927149cc16d89c0c38481ddc02bd384
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,draftkings,total,under,48.5,-110,True,False,2026-08-01T14:00:33.064Z,49.5,-108,2026-08-01T14:56:16.819899+00:00,0.9288,24.0,False,True,False,draftkings,2026-08-01T14:00:33.064Z,0.9288,False,81f375dade3222d17f54ee646527a9e7b9a6540b3279737e52b83c013c5cd78f
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,betmgm,total,under,49.5,-110,True,False,2026-08-01T14:00:38.000Z,49.5,-110,2026-08-01T14:56:16.819899+00:00,0.9274,24.0,False,True,False,betmgm,2026-08-01T14:00:38.000Z,0.9274,False,71b6247e646c780551d5b1db6aa2cc9145f9bc49154ee4086b7a149d5c39479d
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,caesars,total,under,49.5,-110,True,False,2026-08-01T14:00:12.000Z,50.0,-110,2026-08-01T14:56:16.819899+00:00,0.9347,24.0,False,True,False,caesars,2026-08-01T14:00:12.000Z,0.9347,False,456be62593c83c6481716d1910370d733f6f794f7de36931287b1592a4d775ef
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,bovada,total,under,48.5,-110,True,False,2026-08-01T13:59:10.000Z,50.5,-115,2026-08-01T14:56:16.819899+00:00,0.9519,24.0,False,True,False,bovada,2026-08-01T13:59:10.000Z,0.9519,False,e69244877862d16b28bfbbce8cd88115fa6536e681fdd9e87b62487eccf729fb
sports_game_odds,daily-sgo-normalize-20260801T145616Z,q2Sm8u4f8eKOgLKeY1m9,g5,401856766,0,1,North Carolina,TCU,fanduel,moneyline,away,,215,True,False,2026-08-01T14:01:17.514Z,210.0,210,2026-08-01T14:56:16.819899+00:00,0.9165,24.0,False,True,False,fanduel,2026-08-01T14:01:17.514Z,0.9165,False,1f4adddbd8929c63b74e07b425cc1e8c968ca764431a723188c690bf0812e023
