snapshot_ts,source,date,away_team,home_team,game_key,book,market,line,price,provider_open_line,provider_open_price,provider_close_line,provider_close_price,book_last_updated,available
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetRivers,spread,-20.5,-114.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetRivers,total,47.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Bally Bet,spread,-20.5,-113.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Bally Bet,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Hard Rock Bet,spread,-20.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,Hard Rock Bet,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,MyBookie.ag,spread,-20.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,MyBookie.ag,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetOnline.ag,spread,-21.0,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,BetOnline.ag,total,48.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,LowVig.ag,spread,-21.0,-101.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Wisconsin Badgers,Notre Dame Fighting Irish,2026-09-06|wisconsin badgers|notre dame fighting irish,LowVig.ag,total,48.0,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,DraftKings,spread,-6.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,DraftKings,total,55.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,Hard Rock Bet,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,Hard Rock Bet,total,55.5,100.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,betPARX,spread,-6.5,-109.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,betPARX,total,53.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,Bally Bet,spread,-6.5,-109.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,Bally Bet,total,53.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,BetRivers,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,BetRivers,total,53.5,-109.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,MyBookie.ag,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,MyBookie.ag,total,55.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,BetOnline.ag,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-06,Louisville Cardinals,Ole Miss Rebels,2026-09-06|louisville cardinals|ole miss rebels,BetOnline.ag,total,56.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,DraftKings,spread,2.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,DraftKings,total,52.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,Hard Rock Bet,spread,2.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,Hard Rock Bet,total,52.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,Bovada,spread,2.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,Bovada,total,52.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,MyBookie.ag,spread,2.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,MyBookie.ag,total,53.0,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,LowVig.ag,spread,2.5,-106.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-07,SMU Mustangs,Florida State Seminoles,2026-09-07|smu mustangs|florida state seminoles,BetOnline.ag,spread,2.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Missouri Tigers,Kansas Jayhawks,2026-09-12|missouri tigers|kansas jayhawks,FanDuel,spread,5.5,-118.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Missouri Tigers,Kansas Jayhawks,2026-09-12|missouri tigers|kansas jayhawks,FanDuel,total,51.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Missouri Tigers,Kansas Jayhawks,2026-09-12|missouri tigers|kansas jayhawks,MyBookie.ag,spread,3.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Missouri Tigers,Kansas Jayhawks,2026-09-12|missouri tigers|kansas jayhawks,Hard Rock Bet,spread,3.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,FanDuel,spread,-2.5,-118.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,FanDuel,total,45.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,Bovada,spread,-2.5,-125.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,Bovada,total,45.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,Hard Rock Bet,spread,-2.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,Hard Rock Bet,total,45.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,BetMGM,spread,-2.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,BetRivers,spread,-2.5,-113.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,BetRivers,total,45.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,betPARX,spread,-2.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,betPARX,total,45.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,Bally Bet,spread,-2.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,Bally Bet,total,45.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,MyBookie.ag,spread,-2.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oklahoma Sooners,Michigan Wolverines,2026-09-12|oklahoma sooners|michigan wolverines,MyBookie.ag,total,45.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Iowa State Cyclones,Iowa Hawkeyes,2026-09-12|iowa state cyclones|iowa hawkeyes,FanDuel,spread,-12.5,-122.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Iowa State Cyclones,Iowa Hawkeyes,2026-09-12|iowa state cyclones|iowa hawkeyes,FanDuel,total,41.5,-105.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Iowa State Cyclones,Iowa Hawkeyes,2026-09-12|iowa state cyclones|iowa hawkeyes,MyBookie.ag,spread,-14.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Iowa State Cyclones,Iowa Hawkeyes,2026-09-12|iowa state cyclones|iowa hawkeyes,Hard Rock Bet,spread,-14.5,100.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,FanDuel,spread,-1.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,FanDuel,total,47.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,Bovada,spread,-1.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,Bovada,total,47.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,Hard Rock Bet,spread,-1.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,Hard Rock Bet,total,47.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,BetMGM,spread,-1.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,BetRivers,spread,-1.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,BetRivers,total,47.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,betPARX,spread,-1.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,betPARX,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,Bally Bet,spread,-1.5,-112.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,Bally Bet,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,MyBookie.ag,spread,-1.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Ohio State Buckeyes,Texas Longhorns,2026-09-12|ohio state buckeyes|texas longhorns,MyBookie.ag,total,47.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oregon Ducks,Oklahoma State Cowboys,2026-09-12|oregon ducks|oklahoma state cowboys,FanDuel,spread,17.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oregon Ducks,Oklahoma State Cowboys,2026-09-12|oregon ducks|oklahoma state cowboys,FanDuel,total,58.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oregon Ducks,Oklahoma State Cowboys,2026-09-12|oregon ducks|oklahoma state cowboys,MyBookie.ag,spread,17.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-12,Oregon Ducks,Oklahoma State Cowboys,2026-09-12|oregon ducks|oklahoma state cowboys,Hard Rock Bet,spread,17.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-18,Houston Cougars,Texas Tech Red Raiders,2026-09-18|houston cougars|texas tech red raiders,FanDuel,spread,-12.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-18,Houston Cougars,Texas Tech Red Raiders,2026-09-18|houston cougars|texas tech red raiders,FanDuel,total,53.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-18,Houston Cougars,Texas Tech Red Raiders,2026-09-18|houston cougars|texas tech red raiders,MyBookie.ag,spread,-13.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-19,LSU Tigers,Ole Miss Rebels,2026-09-19|lsu tigers|ole miss rebels,FanDuel,spread,-2.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-09-19,LSU Tigers,Ole Miss Rebels,2026-09-19|lsu tigers|ole miss rebels,FanDuel,total,57.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-10-10,Texas Longhorns,Oklahoma Sooners,2026-10-10|texas longhorns|oklahoma sooners,FanDuel,spread,6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-10-10,Texas Longhorns,Oklahoma Sooners,2026-10-10|texas longhorns|oklahoma sooners,FanDuel,total,48.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-10-10,Texas Longhorns,Oklahoma Sooners,2026-10-10|texas longhorns|oklahoma sooners,BetMGM,spread,6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-10-11,Georgia Bulldogs,Alabama Crimson Tide,2026-10-11|georgia bulldogs|alabama crimson tide,FanDuel,spread,2.5,100.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-10-11,Georgia Bulldogs,Alabama Crimson Tide,2026-10-11|georgia bulldogs|alabama crimson tide,FanDuel,total,49.5,-108.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-10-17,Ohio State Buckeyes,Indiana Hoosiers,2026-10-17|ohio state buckeyes|indiana hoosiers,FanDuel,spread,-1.5,-102.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-10-17,Ohio State Buckeyes,Indiana Hoosiers,2026-10-17|ohio state buckeyes|indiana hoosiers,FanDuel,total,48.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-10-17,Ohio State Buckeyes,Indiana Hoosiers,2026-10-17|ohio state buckeyes|indiana hoosiers,BetMGM,spread,1.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-08,Miami Hurricanes,Notre Dame Fighting Irish,2026-11-08|miami hurricanes|notre dame fighting irish,FanDuel,spread,-6.5,-120.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-08,Miami Hurricanes,Notre Dame Fighting Irish,2026-11-08|miami hurricanes|notre dame fighting irish,FanDuel,total,50.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-08,Miami Hurricanes,Notre Dame Fighting Irish,2026-11-08|miami hurricanes|notre dame fighting irish,Hard Rock Bet,spread,-6.5,-115.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-08,Miami Hurricanes,Notre Dame Fighting Irish,2026-11-08|miami hurricanes|notre dame fighting irish,Hard Rock Bet,total,50.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-08,Miami Hurricanes,Notre Dame Fighting Irish,2026-11-08|miami hurricanes|notre dame fighting irish,BetMGM,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-08,Miami Hurricanes,Notre Dame Fighting Irish,2026-11-08|miami hurricanes|notre dame fighting irish,MyBookie.ag,spread,-6.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-08,Miami Hurricanes,Notre Dame Fighting Irish,2026-11-08|miami hurricanes|notre dame fighting irish,MyBookie.ag,total,50.5,-110.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-28,Michigan Wolverines,Ohio State Buckeyes,2026-11-28|michigan wolverines|ohio state buckeyes,FanDuel,spread,-12.5,-114.0,,,,,,
2026-07-17T05:24:54+00:00,The Odds API,2026-11-28,Michigan Wolverines,Ohio State Buckeyes,2026-11-28|michigan wolverines|ohio state buckeyes,FanDuel,total,45.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,North Carolina,TCU,2026-08-29|north carolina|tcu,BetMGM,spread,-6.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,North Carolina,TCU,2026-08-29|north carolina|tcu,BetMGM,total,49.5,-105.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,North Carolina,TCU,2026-08-29|north carolina|tcu,FanDuel,spread,-6.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,North Carolina,TCU,2026-08-29|north carolina|tcu,FanDuel,total,48.5,-115.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,North Carolina,TCU,2026-08-29|north carolina|tcu,Caesars,spread,-6.5,-113.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,North Carolina,TCU,2026-08-29|north carolina|tcu,Caesars,total,49.0,-106.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,North Carolina,TCU,2026-08-29|north carolina|tcu,DraftKings,spread,-6.5,-112.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,North Carolina,TCU,2026-08-29|north carolina|tcu,DraftKings,total,49.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,San Jose State,USC,2026-08-29|san jose state|usc,BetMGM,spread,-35.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,San Jose State,USC,2026-08-29|san jose state|usc,BetMGM,total,55.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,San Jose State,USC,2026-08-29|san jose state|usc,FanDuel,spread,-35.5,-105.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,San Jose State,USC,2026-08-29|san jose state|usc,FanDuel,total,58.5,-115.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,San Jose State,USC,2026-08-29|san jose state|usc,Caesars,spread,-35.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,San Jose State,USC,2026-08-29|san jose state|usc,Caesars,total,58.5,-112.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,San Jose State,USC,2026-08-29|san jose state|usc,DraftKings,spread,-35.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,San Jose State,USC,2026-08-29|san jose state|usc,DraftKings,total,58.5,-112.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,NC State,Virginia,2026-08-29|nc state|virginia,BetMGM,spread,-5.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,NC State,Virginia,2026-08-29|nc state|virginia,BetMGM,total,54.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,NC State,Virginia,2026-08-29|nc state|virginia,FanDuel,spread,-5.5,-112.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,NC State,Virginia,2026-08-29|nc state|virginia,FanDuel,total,54.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,NC State,Virginia,2026-08-29|nc state|virginia,Caesars,spread,-5.5,-112.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,NC State,Virginia,2026-08-29|nc state|virginia,Caesars,total,54.5,-115.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,NC State,Virginia,2026-08-29|nc state|virginia,DraftKings,spread,-5.5,-112.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,NC State,Virginia,2026-08-29|nc state|virginia,DraftKings,total,54.5,-115.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Jacksonville State,North Dakota State,2026-08-29|jacksonville state|north dakota state,BetMGM,spread,-8.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Jacksonville State,North Dakota State,2026-08-29|jacksonville state|north dakota state,FanDuel,spread,-7.5,-102.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Jacksonville State,North Dakota State,2026-08-29|jacksonville state|north dakota state,FanDuel,total,48.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Jacksonville State,North Dakota State,2026-08-29|jacksonville state|north dakota state,Caesars,spread,7.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Jacksonville State,North Dakota State,2026-08-29|jacksonville state|north dakota state,Caesars,total,48.5,-109.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Jacksonville State,North Dakota State,2026-08-29|jacksonville state|north dakota state,DraftKings,spread,-7.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Jacksonville State,North Dakota State,2026-08-29|jacksonville state|north dakota state,DraftKings,total,48.5,-105.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Sacramento State,Eastern Michigan,2026-08-29|sacramento state|eastern michigan,BetMGM,spread,-7.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Sacramento State,Eastern Michigan,2026-08-29|sacramento state|eastern michigan,FanDuel,spread,-8.5,-108.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Sacramento State,Eastern Michigan,2026-08-29|sacramento state|eastern michigan,FanDuel,total,53.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Sacramento State,Eastern Michigan,2026-08-29|sacramento state|eastern michigan,Caesars,spread,-7.5,-115.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Sacramento State,Eastern Michigan,2026-08-29|sacramento state|eastern michigan,Caesars,total,52.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Sacramento State,Eastern Michigan,2026-08-29|sacramento state|eastern michigan,DraftKings,spread,-7.5,-108.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,Sacramento State,Eastern Michigan,2026-08-29|sacramento state|eastern michigan,DraftKings,total,52.5,-112.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,New Mexico State,Florida State,2026-08-29|new mexico state|florida state,BetMGM,spread,-30.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,New Mexico State,Florida State,2026-08-29|new mexico state|florida state,BetMGM,total,53.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,New Mexico State,Florida State,2026-08-29|new mexico state|florida state,FanDuel,spread,-29.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,New Mexico State,Florida State,2026-08-29|new mexico state|florida state,FanDuel,total,52.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,New Mexico State,Florida State,2026-08-29|new mexico state|florida state,Caesars,spread,-30.5,-110.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,New Mexico State,Florida State,2026-08-29|new mexico state|florida state,Caesars,total,53.5,-113.0,,,,,,
2026-07-16T12:00:48.686809+00:00,Action Network,2026-08-29,New Mexico State,Florida State,2026-08-29|new mexico state|florida state,DraftKings,spread,-30.5,-110.0,,,,,,
