game_id,date,week,away_team,home_team,away_norm,home_norm,market_spread_home,market_spread_text,market_spread_price,market_spread_book,market_spread_last_update,market_spread_display_side,market_spread_display_team,market_best_home_spread_home,market_best_home_spread_text,market_best_home_spread_price,market_best_home_spread_book,market_best_away_spread_home,market_best_away_spread_text,market_best_away_spread_price,market_best_away_spread_book,market_spread_hold_pct,market_spread_hold_label,market_spread_hold_home_line,market_spread_hold_away_line,market_total,market_total_book,market_total_over_price,market_total_under_price,market_total_last_update,market_best_over_total,market_best_over_price,market_best_over_book,market_best_under_total,market_best_under_price,market_best_under_book,source,books_available,books_count,market_line_source,market_price_status,market_total_open
288754,2026-08-29,1,New Mexico State,Florida State,new mexico state,florida state,-29.5,Florida State -29.5,-110,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Florida State,-29.5,Florida State -29.5,-110,FanDuel,-30.5,New Mexico State +30.5,-110,DraftKings,2.76,Hold +2.8%,-30.0,30.0,53.5,Caesars,-113.0,-108.0,2026-07-17T17:09:26.001534+00:00,52.5,-110.0,FanDuel,53.5,-108.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288760,2026-08-29,1,Jacksonville State,North Dakota State,jacksonville state,north dakota state,-7.5,North Dakota State -7.5,-102,FanDuel,2026-07-17T17:09:26.001534+00:00,home,North Dakota State,-7.5,North Dakota State -7.5,-102,FanDuel,-8.5,Jacksonville State +8.5,-110,BetMGM,0.88,Hold +0.9%,-8.0,8.0,48.5,Caesars,-109.0,-110.0,2026-07-17T17:09:26.001534+00:00,48.5,-105.0,DraftKings,48.5,-110.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288764,2026-08-30,1,Memphis,UNLV,memphis,unlv,-3.5,UNLV -3.5,-115,DraftKings,2026-07-17T17:09:26.001534+00:00,home,UNLV,-3.5,UNLV -3.5,-115,DraftKings,-4.5,Memphis +4.5,-106,FanDuel,2.94,Hold +2.9%,-4.0,4.0,58.5,Caesars,-118.0,-104.0,2026-07-17T17:09:26.001534+00:00,58.5,-115.0,FanDuel,59.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288765,2026-08-29,1,Sacramento State,Eastern Michigan,sacramento state,eastern michigan,-7.5,Eastern Michigan -7.5,-108,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Eastern Michigan,-7.5,Eastern Michigan -7.5,-108,DraftKings,-8.5,Sacramento State +8.5,-112,FanDuel,2.75,Hold +2.8%,-8.0,8.0,52.5,Caesars,-110.0,-110.0,2026-07-17T17:09:26.001534+00:00,52.5,-110.0,Caesars,53.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288768,2026-08-29,1,Hawai'i,Stanford,hawai i,stanford,-3.5,Stanford -3.5,-108,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Stanford,-3.5,Stanford -3.5,-108,DraftKings,-4.5,Hawai'i +4.5,-106,FanDuel,1.38,Hold +1.4%,-4.0,4.0,50.5,Caesars,-110.0,-109.0,2026-07-17T17:09:26.001534+00:00,50.5,-110.0,Caesars,50.5,-105.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288778,2026-09-03,1,Akron,Wake Forest,akron,wake forest,-22.5,Wake Forest -22.5,-108,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Wake Forest,-22.5,Wake Forest -22.5,-108,DraftKings,-22.5,Akron +22.5,-105,FanDuel,3.14,Hold +3.1%,-22.5,22.5,49.5,Caesars,-114.0,-107.0,2026-07-17T17:09:26.001534+00:00,49.5,-114.0,Caesars,49.5,-105.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288782,2026-09-04,1,Colorado,Georgia Tech,colorado,georgia tech,-7.5,Georgia Tech -7.5,100,BetMGM,2026-07-17T17:09:26.001534+00:00,home,Georgia Tech,-7.5,Georgia Tech -7.5,100,BetMGM,-7.5,Colorado +7.5,-110,DraftKings,2.38,Hold +2.4%,-7.5,7.5,51.5,Caesars,-110.0,-109.0,2026-07-17T17:09:26.001534+00:00,51.5,-105.0,DraftKings,51.5,-109.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288785,2026-09-03,1,UMass,Rutgers,umass,rutgers,-30.5,Rutgers -30.5,-110,Caesars,2026-07-17T17:09:26.001534+00:00,home,Rutgers,-30.5,Rutgers -30.5,-110,Caesars,-30.5,UMass +30.5,-105,FanDuel,3.6,Hold +3.6%,-30.5,30.5,54.5,Caesars,-117.0,-105.0,2026-07-17T17:09:26.001534+00:00,54.5,-110.0,FanDuel,55.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288791,2026-09-05,1,Miami (FL),Stanford,miami fl,stanford,22.5,Stanford +22.5,-110,Caesars,2026-07-17T17:09:26.001534+00:00,away,Miami (FL),23.5,Stanford +23.5,-110,FanDuel,22.5,Miami (FL) -22.5,-110,Caesars,2.76,Hold +2.8%,23.0,-23.0,49.5,Caesars,-110.0,-110.0,2026-07-17T17:09:26.001534+00:00,49.5,-110.0,Caesars,49.5,-110.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288794,2026-09-04,1,San Jose State,Eastern Michigan,san jose state,eastern michigan,-3.5,Eastern Michigan -3.5,-120,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Eastern Michigan,-3.5,Eastern Michigan -3.5,-120,FanDuel,-4.5,San Jose State +4.5,-114,Caesars,5.82,Hold +5.8%,-4.0,4.0,53.5,Caesars,-114.0,-106.0,2026-07-17T17:09:26.001534+00:00,53.5,-110.0,DraftKings,54.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288795,2026-09-05,1,Boston College,Cincinnati,boston,cincinnati,-7.5,Cincinnati -7.5,-100,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Cincinnati,-7.5,Cincinnati -7.5,-100,FanDuel,-7.5,Boston College +7.5,-105,DraftKings,1.22,Hold +1.2%,-7.5,7.5,54.5,Caesars,-108.0,-113.0,2026-07-17T17:09:26.001534+00:00,54.5,-108.0,Caesars,54.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288799,2026-09-06,1,UNLV,Hawai'i,unlv,hawai i,1.5,Hawai'i +1.5,-110,DraftKings,2026-07-17T17:09:26.001534+00:00,away,UNLV,2.5,Hawai'i +2.5,-110,FanDuel,1.5,UNLV -1.5,-110,DraftKings,2.76,Hold +2.8%,2.0,-2.0,58.5,Caesars,-110.0,-110.0,2026-07-17T17:09:26.001534+00:00,58.5,-102.0,DraftKings,58.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288800,2026-09-05,1,Coastal Carolina,West Virginia,coastal carolina,west virginia,-19.5,West Virginia -19.5,-112,DraftKings,2026-07-17T17:09:26.001534+00:00,home,West Virginia,-19.5,West Virginia -19.5,-112,DraftKings,-20.5,Coastal Carolina +20.5,-105,BetMGM,2.05,Hold +2.0%,-20.0,20.0,58.5,Caesars,-106.0,-115.0,2026-07-17T17:09:26.001534+00:00,57.5,-115.0,DraftKings,58.5,-110.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288802,2026-09-05,1,Wyoming,Colorado State,wyoming,colorado state,-3.5,Colorado State -3.5,-110,BetMGM,2026-07-17T17:09:26.001534+00:00,home,Colorado State,-3.5,Colorado State -3.5,-110,BetMGM,-4.0,Wyoming +4,-115,DraftKings,4.87,Hold +4.9%,-3.75,3.75,47.5,Caesars,-121.0,100.0,2026-07-17T17:09:26.001534+00:00,47.5,-115.0,BetMGM,48.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288803,2026-09-05,1,Florida Atlantic,Florida,florida atlantic,florida,-26.5,Florida -26.5,-105,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Florida,-26.5,Florida -26.5,-105,FanDuel,-26.5,Florida Atlantic +26.5,-110,BetMGM,3.6,Hold +3.6%,-26.5,26.5,58.5,Caesars,-112.0,-109.0,2026-07-17T17:09:26.001534+00:00,57.5,-108.0,DraftKings,59.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288808,2026-09-05,1,Sam Houston,Troy,sam houston,troy,-17.5,Troy -17.5,-105,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Troy,-17.5,Troy -17.5,-105,DraftKings,-18.0,Sam Houston +18,-109,Caesars,2.37,Hold +2.4%,-17.75,17.75,50.5,Caesars,-115.0,-106.0,2026-07-17T17:09:26.001534+00:00,50.5,-108.0,DraftKings,51.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288810,2026-09-06,1,Western Kentucky,Nevada,western kentucky,nevada,2.5,Nevada +2.5,-124,FanDuel,2026-07-17T17:09:26.001534+00:00,away,Western Kentucky,3.0,Nevada +3,-109,Caesars,2.5,Western Kentucky -2.5,-124,FanDuel,6.51,Hold +6.5%,2.75,-2.75,52.5,Caesars,-113.0,-107.0,2026-07-17T17:09:26.001534+00:00,52.5,-113.0,Caesars,52.5,-105.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288811,2026-09-05,1,Arkansas State,Memphis,arkansas state,memphis,-10.5,Memphis -10.5,-109,Caesars,2026-07-17T17:09:26.001534+00:00,home,Memphis,-10.5,Memphis -10.5,-109,Caesars,-10.5,Arkansas State +10.5,-108,DraftKings,4.08,Hold +4.1%,-10.5,10.5,55.5,Caesars,-113.0,-108.0,2026-07-17T17:09:26.001534+00:00,55.5,-108.0,DraftKings,56.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288813,2026-09-06,1,Washington State,Washington,washington state,washington,-21.5,Washington -21.5,-105,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Washington,-21.5,Washington -21.5,-105,FanDuel,-21.5,Washington State +21.5,-110,BetMGM,3.6,Hold +3.6%,-21.5,21.5,50.5,Caesars,-110.0,-110.0,2026-07-17T17:09:26.001534+00:00,50.5,-110.0,Caesars,50.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288815,2026-09-05,1,East Carolina,Alabama,east carolina,alabama,-26.5,Alabama -26.5,-110,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Alabama,-26.5,Alabama -26.5,-110,FanDuel,-26.5,East Carolina +26.5,-106,Caesars,3.84,Hold +3.8%,-26.5,26.5,54.5,Caesars,-108.0,-112.0,2026-07-17T17:09:26.001534+00:00,54.5,-108.0,Caesars,54.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288819,2026-09-05,1,North Texas,Indiana,north texas,indiana,-39.5,Indiana -39.5,-105,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Indiana,-39.5,Indiana -39.5,-105,FanDuel,-40.5,North Texas +40.5,-110,DraftKings,1.6,Hold +1.6%,-40.0,40.0,55.5,Caesars,-112.0,-109.0,2026-07-17T17:09:26.001534+00:00,54.5,-110.0,FanDuel,55.5,-102.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288820,2026-09-05,1,Oregon State,Houston,oregon state,houston,-18.5,Houston -18.5,-109,Caesars,2026-07-17T17:09:26.001534+00:00,home,Houston,-18.5,Houston -18.5,-109,Caesars,-18.5,Oregon State +18.5,-110,DraftKings,4.53,Hold +4.5%,-18.5,18.5,51.5,Caesars,100.0,-121.0,2026-07-17T17:09:26.001534+00:00,50.5,-115.0,FanDuel,51.5,-120.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288825,2026-09-05,1,Western Michigan,Michigan,western michigan,michigan,-26.5,Michigan -26.5,-110,BetMGM,2026-07-17T17:09:26.001534+00:00,home,Michigan,-26.5,Michigan -26.5,-110,BetMGM,-26.5,Western Michigan +26.5,-105,FanDuel,3.6,Hold +3.6%,-26.5,26.5,47.5,Caesars,-110.0,-110.0,2026-07-17T17:09:26.001534+00:00,46.5,-115.0,FanDuel,47.5,-110.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288827,2026-09-05,1,Louisiana-Monroe,Mississippi State,louisiana monroe,mississippi state,-28.5,Mississippi State -28.5,-108,Caesars,2026-07-17T17:09:26.001534+00:00,home,Mississippi State,-28.5,Mississippi State -28.5,-108,Caesars,-29.5,Louisiana-Monroe +29.5,-105,FanDuel,1.14,Hold +1.1%,-29.0,29.0,55.5,Caesars,-110.0,-110.0,2026-07-17T17:09:26.001534+00:00,55.5,-108.0,DraftKings,56.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288837,2026-09-05,1,UTEP,Oklahoma,utep,oklahoma,-39.5,Oklahoma -39.5,-115,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Oklahoma,-39.5,Oklahoma -39.5,-115,FanDuel,-40.5,UTEP +40.5,-110,DraftKings,3.87,Hold +3.9%,-40.0,40.0,50.5,Caesars,-109.0,-110.0,2026-07-17T17:09:26.001534+00:00,49.5,-114.0,FanDuel,50.5,-110.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288838,2026-09-05,1,Missouri State,Texas A&M,missouri state,texas aandm,-38.5,Texas A&M -38.5,-110,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Texas A&M,-38.5,Texas A&M -38.5,-110,DraftKings,-39.5,Missouri State +39.5,-110,FanDuel,2.76,Hold +2.8%,-39.0,39.0,52.5,Caesars,-117.0,-104.0,2026-07-17T17:09:26.001534+00:00,52.5,-115.0,DraftKings,52.5,-104.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288839,2026-09-05,1,Toledo,Michigan State,toledo,michigan state,-10.5,Michigan State -10.5,-110,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Michigan State,-10.5,Michigan State -10.5,-110,DraftKings,-11.5,Toledo +11.5,-115,FanDuel,3.87,Hold +3.9%,-11.0,11.0,49.5,Caesars,-105.0,-117.0,2026-07-17T17:09:26.001534+00:00,48.5,-115.0,FanDuel,49.5,-110.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288840,2026-09-05,1,Ohio,Nebraska,ohio,nebraska,-23.5,Nebraska -23.5,-108,Caesars,2026-07-17T17:09:26.001534+00:00,home,Nebraska,-23.5,Nebraska -23.5,-108,Caesars,-23.5,Ohio +23.5,-105,FanDuel,3.14,Hold +3.1%,-23.5,23.5,47.5,Caesars,-109.0,-112.0,2026-07-17T17:09:26.001534+00:00,47.5,-109.0,Caesars,48.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288841,2026-09-05,1,Oklahoma State,Tulsa,oklahoma state,tulsa,12.5,Tulsa +12.5,-110,BetMGM,2026-07-17T17:09:26.001534+00:00,away,Oklahoma State,13.5,Tulsa +13.5,-115,FanDuel,12.5,Oklahoma State -12.5,-110,BetMGM,3.87,Hold +3.9%,13.0,-13.0,61.5,Caesars,-110.0,-110.0,2026-07-17T17:09:26.001534+00:00,60.5,-108.0,FanDuel,61.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288842,2026-09-05,1,Marshall,Penn State,marshall,penn state,-23.5,Penn State -23.5,-108,Caesars,2026-07-17T17:09:26.001534+00:00,home,Penn State,-23.5,Penn State -23.5,-108,Caesars,-23.5,Marshall +23.5,-110,DraftKings,4.3,Hold +4.3%,-23.5,23.5,54.5,Caesars,-105.0,-115.0,2026-07-17T17:09:26.001534+00:00,53.5,-110.0,BetMGM,54.5,-110.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288845,2026-09-05,1,Fresno State,USC,fresno state,usc,-23.5,USC -23.5,-102,Caesars,2026-07-17T17:09:26.001534+00:00,home,USC,-23.5,USC -23.5,-102,Caesars,-23.5,Fresno State +23.5,-110,DraftKings,2.88,Hold +2.9%,-23.5,23.5,51.5,Caesars,-107.0,-114.0,2026-07-17T17:09:26.001534+00:00,50.5,-110.0,FanDuel,51.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288850,2026-09-06,1,Central Michigan,New Mexico,central michigan,new mexico,-12.5,New Mexico -12.5,-110,FanDuel,2026-07-17T17:09:26.001534+00:00,home,New Mexico,-12.5,New Mexico -12.5,-110,FanDuel,-12.5,Central Michigan +12.5,-108,Caesars,4.3,Hold +4.3%,-12.5,12.5,49.5,Caesars,-107.0,-113.0,2026-07-17T17:09:26.001534+00:00,48.5,-110.0,FanDuel,49.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288856,2026-09-04,1,UAB,Illinois,uab,illinois,-27.5,Illinois -27.5,-110,BetMGM,2026-07-17T17:09:26.001534+00:00,home,Illinois,-27.5,Illinois -27.5,-110,BetMGM,-27.5,UAB +27.5,-105,FanDuel,3.6,Hold +3.6%,-27.5,27.5,56.5,Caesars,-109.0,-112.0,2026-07-17T17:09:26.001534+00:00,56.5,-109.0,Caesars,56.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288857,2026-09-05,1,Liberty,James Madison,liberty,james madison,-6.0,James Madison -6,-110,DraftKings,2026-07-17T17:09:26.001534+00:00,home,James Madison,-6.0,James Madison -6,-110,DraftKings,-6.5,Liberty +6.5,-110,BetMGM,3.76,Hold +3.8%,-6.25,6.25,52.5,Caesars,-109.0,-112.0,2026-07-17T17:09:26.001534+00:00,50.5,-112.0,DraftKings,52.5,-112.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288858,2026-09-05,1,North Alabama,Arkansas,north alabama,arkansas,-40.5,Arkansas -40.5,-110,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Arkansas,-40.5,Arkansas -40.5,-110,FanDuel,-40.5,North Alabama +40.5,-110,FanDuel,4.76,Hold +4.8%,-40.5,40.5,,,,,,,,,,,,Action Network,FanDuel,1,Action Network,actual,
288859,2026-09-05,1,Texas State,Texas,texas state,texas,-30.5,Texas -30.5,-110,FanDuel,2026-07-17T17:09:26.001534+00:00,home,Texas,-30.5,Texas -30.5,-110,FanDuel,-31.5,Texas State +31.5,-110,BetMGM,2.76,Hold +2.8%,-31.0,31.0,59.5,Caesars,-113.0,-107.0,2026-07-17T17:09:26.001534+00:00,59.5,-108.0,DraftKings,59.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288867,2026-09-05,1,Northern Illinois,Iowa,northern illinois,iowa,-30.5,Iowa -30.5,-105,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Iowa,-30.5,Iowa -30.5,-105,DraftKings,-30.5,Northern Illinois +30.5,-110,FanDuel,3.6,Hold +3.6%,-30.5,30.5,45.5,Caesars,101.0,-122.0,2026-07-17T17:09:26.001534+00:00,43.5,-110.0,BetMGM,45.5,-115.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288868,2026-09-05,1,Miami (OH),Pittsburgh,miami oh,pittsburgh,-15.5,Pittsburgh -15.5,-115,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Pittsburgh,-15.5,Pittsburgh -15.5,-115,DraftKings,-16.5,Miami (OH) +16.5,-110,FanDuel,3.87,Hold +3.9%,-16.0,16.0,50.5,Caesars,-113.0,-108.0,2026-07-17T17:09:26.001534+00:00,50.5,-108.0,DraftKings,50.5,-108.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288874,2026-09-05,1,Boise State,Oregon,boise state,oregon,-24.5,Oregon -24.5,-110,DraftKings,2026-07-17T17:09:26.001534+00:00,home,Oregon,-24.5,Oregon -24.5,-110,DraftKings,-24.5,Boise State +24.5,-109,Caesars,4.53,Hold +4.5%,-24.5,24.5,52.5,Caesars,-115.0,-105.0,2026-07-17T17:09:26.001534+00:00,52.5,-112.0,DraftKings,53.5,-110.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288875,2026-09-05,1,Tulane,Duke,tulane,duke,-9.5,Duke -9.5,-110,BetMGM,2026-07-17T17:09:26.001534+00:00,home,Duke,-9.5,Duke -9.5,-110,BetMGM,-10.5,Tulane +10.5,-110,FanDuel,2.76,Hold +2.8%,-10.0,10.0,52.5,Caesars,-115.0,-105.0,2026-07-17T17:09:26.001534+00:00,52.5,-110.0,FanDuel,53.5,-110.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288876,2026-09-05,1,Florida International,South Florida,florida international,south florida,-12.5,South Florida -12.5,-108,DraftKings,2026-07-17T17:09:26.001534+00:00,home,South Florida,-12.5,South Florida -12.5,-108,DraftKings,-12.5,Florida International +12.5,-110,Caesars,4.3,Hold +4.3%,-12.5,12.5,54.5,Caesars,-113.0,-107.0,2026-07-17T17:09:26.001534+00:00,54.5,-110.0,BetMGM,54.5,-105.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
