season,week,game_id,team,opponent,prior_games,pregame_off_plays,pregame_off_pass_rate,pregame_off_neutral_pass_rate,pregame_off_early_down_pass_rate,pregame_off_qb_run_share,pregame_off_rush_success_rate,pregame_off_pass_success_rate,pregame_off_success_rate,pregame_off_explosiveness,pregame_off_explosive_rush_rate,pregame_off_explosive_pass_rate,pregame_off_ppa,pregame_def_plays,pregame_def_pass_rate_faced,pregame_def_rush_success_allowed,pregame_def_pass_success_allowed,pregame_def_success_allowed,pregame_def_explosiveness_allowed,pregame_def_explosive_rush_allowed,pregame_def_explosive_pass_allowed,pregame_def_ppa_allowed,pregame_def_havoc_rate,pregame_def_front_seven_havoc_rate,pregame_def_db_havoc_rate,pregame_off_drive_elapsed_seconds_per_play,league_neutral_pass,pregame_adj_off_neutral_pass_effect,pregame_adj_def_neutral_pass_allowed_effect,matchup_expected_off_neutral_pass,adj_off_neutral_pass_games,adj_def_neutral_pass_games,league_success,pregame_adj_off_success_effect,pregame_adj_def_success_allowed_effect,matchup_expected_off_success,adj_off_success_games,adj_def_success_games,league_explosiveness,pregame_adj_off_explosiveness_effect,pregame_adj_def_explosiveness_allowed_effect,matchup_expected_off_explosiveness,adj_off_explosiveness_games,adj_def_explosiveness_games,league_ppa,pregame_adj_off_ppa_effect,pregame_adj_def_ppa_allowed_effect,matchup_expected_off_ppa,adj_off_ppa_games,adj_def_ppa_games,league_pace_seconds,pregame_adj_off_pace_seconds_effect,pregame_adj_def_pace_seconds_allowed_effect,matchup_expected_off_pace_seconds,adj_off_pace_seconds_games,adj_def_pace_seconds_games,league_havoc,pregame_adj_def_havoc_effect,pregame_adj_off_havoc_allowed_effect,matchup_expected_def_havoc,adj_def_havoc_games,adj_off_havoc_allowed_games
2021,1,401310861,Air Force,Lafayette,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2,401301004,Air Force,Navy,1,74.0,0.08108108108108109,0.0851063829787234,0.07142857142857142,0.0,0.5522388059701493,0.5,0.547945205479452,1.0494399536782715,0.14705882352941177,0.16666666666666666,0.37451144253540536,46.0,0.6086956521739131,0.3333333333333333,0.5357142857142857,0.45652173913043476,1.4797515004207735,0.05555555555555555,0.17857142857142858,0.2629278576731231,0.2916666666666667,0.1875,0.10416666666666667,27.054794520547944,0.48685131594978814,-0.08034898659421409,,0.40143975847330876,1.0,0.0,0.4655507481603537,0.0164788914638199,,0.49437403544664826,1.0,0.0,1.2903878639720476,-0.04818958205875592,,1.2248200011503658,1.0,0.0,0.24232595619268923,0.0264370972685436,,0.27860428316078856,1.0,0.0,25.27072909885134,0.3568130843393257,,25.35196779199183,1.0,0.0,0.18965992329644443,0.02040134867404474,,0.20908580905033072,1.0,0.0
2021,3,401310704,Air Force,Utah State,2,71.5,0.12025068546807677,0.13689281413087115,0.10571428571428572,0.11206896551724138,0.4226711271230057,0.38636363636363635,0.41890013897161005,1.2201823310345064,0.12525354969574037,0.12878787878787878,0.16445357391515117,44.5,0.4787664307381193,0.2738095238095238,0.3678571428571429,0.33291203235591504,1.024646009781815,0.04563492063492063,0.08928571428571429,0.01564484964934673,0.2935606060606061,0.23011363636363635,0.0634469696969697,27.054794520547944,0.4860845370861024,-0.11598022029302182,-0.0478599676505167,0.39023784797038263,2.0,1.0,0.46574859327034557,-0.01910771115604336,-0.049338741833217736,0.4484659709653621,2.0,1.0,1.2690049537449526,-0.012428598043876313,-0.14029015625088265,1.2489847260062794,2.0,1.0,0.24557214107146863,-0.03046069464685337,-0.08808623794383894,0.21248200357295333,2.0,1.0,25.345207070178695,0.3419174900738546,,25.85225518344592,1.0,0.0,0.1869177810159584,0.03614043007217594,-0.011915558395685,0.21398935234476707,2.0,1.0
2021,4,401282207,Air Force,Florida Atlantic,3,72.66666666666667,0.1379449014231623,0.14298601401828193,0.11567393058918483,0.13922877271041897,0.4215656976518963,0.41142191142191137,0.42148898153662895,1.4355579773434783,0.12651311915199895,0.18842268842268842,0.2500210746279537,59.333333333333336,0.5139341747991956,0.30866580866580867,0.40549450549450555,0.36800877063428045,1.2688316598505809,0.07546832546832548,0.09798534798534798,0.15684743576134455,0.21443366246737036,0.1534090909090909,0.06102457155827942,26.922134102379236,0.4894295884775724,-0.15179836623193757,-0.01724108790474383,0.2814019283830266,3.0,2.0,0.4631033419022567,-0.021742246209514024,-0.04328256758194844,0.4304967756318787,3.0,2.0,1.2625151482876409,0.08176066107733017,-0.03575548150095709,1.2889552049017592,3.0,2.0,0.24145316284350354,0.0018188012754601541,-0.040368903063952244,0.20568498696055548,3.0,2.0,25.4106752337241,0.48479258478519255,-1.4440881327361579,25.164123681458463,2.0,1.0,0.18242692885915943,0.014800771378991677,-0.03301731647013479,0.18568835092736216,3.0,2.0
2021,5,401310710,Air Force,New Mexico,4,69.0,0.12501040020530274,0.11860314687734781,0.10305979576797558,0.17989327764602178,0.45768370720118634,0.4085664335664335,0.45404777063523033,1.396136954184707,0.13733766955267845,0.24131701631701633,0.32486653461711673,53.75,0.5273425229912886,0.3721243564993565,0.37554945054945055,0.3773579293270617,1.2455548514375452,0.1191012441012441,0.07348901098901099,0.1487481509206291,0.22332524685052776,0.1390952797202797,0.08422996713024802,27.807464401586156,0.4894875330116199,-0.1854111156977456,0.010945588218460957,0.3412866502237401,4.0,3.0,0.46110342087227507,-0.006273759124262039,-0.04571250971379168,0.42929381556726637,4.0,3.0,1.2594502374290633,0.09350105788026548,-0.034595222193627574,1.4050689379956627,4.0,3.0,0.2356963511764986,0.0526917536521311,-0.0520538599032108,0.27095763005176987,4.0,3.0,25.5395817879995,1.0884400795566858,-1.315811267586751,25.806531798044485,3.0,2.0,0.17752037797577244,0.02658004579248196,-0.04608636855519249,0.18123379162324554,4.0,3.0
2021,6,401310714,Air Force,Wyoming,5,67.0,0.10678798118119134,0.09488251750187825,0.0907811699477138,0.1649672536957648,0.47842766751533505,0.4268531468531468,0.4751026232878453,1.299859258133669,0.12741399529126557,0.29305361305361305,0.31569218153393563,46.8,0.5271371762877677,0.3865883740883741,0.3404395604395604,0.36504423819849147,1.2126240855030557,0.1175032175032175,0.0787912087912088,0.12885884803578423,0.21280653894383686,0.14054451645915061,0.07226202248468623,28.90862860421992,0.4914034712124204,-0.23145318845969354,-0.007235401672446004,0.32779944413044954,5.0,4.0,0.4601495932779103,0.010808249127738688,-0.05703461182532763,0.46354525285647813,5.0,4.0,1.2490289590857537,0.046677102444462645,-0.044429317564436514,1.3049025477490799,5.0,4.0,0.22843708198261825,0.05989235275728734,-0.06483878252147389,0.252216682210586,5.0,4.0,25.547028294189257,1.8576057606471679,-0.8972939471494087,25.741848171193595,4.0,3.0,0.1744159509466033,0.030010071523789886,-0.05168858913514873,0.19035031599997854,5.0,4.0
2021,7,401310718,Air Force,Boise State,6,67.83333333333333,0.11445294728062243,0.09607556730598699,0.103952861748881,0.16479511578472203,0.46153125298409065,0.4617715617715617,0.4653632971843155,1.2678968640610029,0.11710729115802186,0.2745143745143745,0.28878972936624425,48.0,0.5349599925854854,0.38012799289973204,0.33746307455984875,0.3597590873876318,1.2717250893884933,0.12690485516572472,0.07103568474536216,0.12953038473018708,0.22672149850258008,0.14489820816040327,0.0818232903421768,29.326902883375936,0.4907802103081827,-0.2587662208495319,0.0011289295609553246,0.19811540402903738,6.0,5.0,0.4589144260971489,0.006570549275118183,-0.06401009907076827,0.44187409570718444,6.0,5.0,1.2567668088574226,0.016875659703096617,0.00014067266706740966,1.2580033215271489,6.0,5.0,0.2287707258015043,0.04883845118079728,-0.06612379885036278,0.21773233838486297,6.0,5.0,25.510584163677965,2.4871615009837784,-1.2900136996544715,27.82422553021497,5.0,4.0,0.1721696211459816,0.039162965588190914,-0.04982157363370627,0.20305584467075527,6.0,5.0
2021,8,401310724,Air Force,San Diego State,7,67.57142857142857,0.11325404139204866,0.09915720895135019,0.10076426050778721,0.18483649149586343,0.4658161345190511,0.4162123590695019,0.46381789109304966,1.238410117984071,0.1173268306778202,0.2557061985633414,0.2868189421338529,49.857142857142854,0.5475301107407206,0.3941469752805156,0.3569232368407726,0.3762806229130521,1.2574095524094537,0.12119795039049697,0.0759253237667014,0.13970414081609714,0.20838423525045505,0.13356614563631755,0.0748180896141375,29.720038117098994,0.4899297694767294,-0.26238967941791713,0.0059731431791233275,0.2817351150031083,7.0,6.0,0.45634175548216704,0.0090114225143618,-0.05023703032592218,0.41808487740359224,7.0,6.0,1.254473403260348,0.0027019776681212193,-0.010032061623955615,1.1051031897469372,7.0,6.0,0.22252491146038944,0.05642674773592714,-0.053059245992690934,0.1392258255819914,7.0,6.0,25.568635070574672,2.8299700204299674,-1.298735239134263,29.043569553122094,6.0,5.0,0.1711129162147965,0.025412698715337002,-0.0541668375091897,0.18880293159441985,7.0,6.0
2021,10,401310253,Air Force,Army,8,67.0,0.13084331796407433,0.11262462679794866,0.11433151864198823,0.20162554708015712,0.4581210325977867,0.39543581418581414,0.4514755753413391,1.198652116387083,0.1132992747154331,0.23155542374292373,0.2544683742346684,50.125,0.5127426930519766,0.405689414181262,0.37480783223567604,0.39052005485284214,1.2054339764726933,0.11262715396010589,0.07536322972443515,0.14635684246356187,0.1921401274127756,0.12422331860824845,0.06791680880452718,29.385883011935192,0.4895872927170684,-0.26953582441538243,0.0050157684840259715,0.2845637543342954,8.0,7.0,0.45752687826426214,0.006157506999101237,-0.03983561528426596,0.44814913446557825,8.0,7.0,1.2525133880521278,-0.015136634775820813,-0.05023977311523629,1.3897231909451075,8.0,7.0,0.22097059322230475,0.053232100655583876,-0.046227783572053364,0.30332483744562233,8.0,7.0,25.649222483294906,2.4618458525065825,-0.5233167038534405,30.14690679264967,7.0,6.0,0.16948071560938446,0.017606415881624808,-0.05950066054065271,0.14240086612199723,8.0,7.0
2021,11,401310741,Air Force,Colorado State,9,66.77777777777777,0.1504932057116558,0.11677744604262102,0.13866505360769324,0.21625974555273225,0.4566014116918598,0.41816516816516813,0.45601247722648947,1.185855313482416,0.11305614542606397,0.23360482110482106,0.24055675787884,50.111111111111114,0.48243794937953477,0.39277655529562466,0.397977332357638,0.38712893764697076,1.2317067791530996,0.10596097895869061,0.09476731531060903,0.14504831091571896,0.19136735605415445,0.12688163300157063,0.06448572305258383,29.117059400149174,0.490069145038336,-0.28520874098897164,0.006952067852772959,0.22171136455340756,9.0,8.0,0.4557796864997769,0.009616894455632049,-0.04224325116245221,0.4132745251326587,9.0,8.0,1.2525692225089953,-0.035299972495852365,-0.03726592245939354,1.1713370850056448,9.0,8.0,0.21732799899871577,0.045486687674740844,-0.052755655221921736,0.1607148987385397,9.0,8.0,25.657137349074198,2.1994027930481863,-0.33103724915441124,28.765494890914873,8.0,7.0,0.1694180000032706,0.022070010753100094,-0.057299488096176084,0.16686769560195047,9.0,8.0
